,МАРКА,t вып-обр,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл  ферванит,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
6586,Э76ХФ,12.0,21.6333333,42.2,3.2489646,0.36006479999999996,0.184828,0.238127,0.20483099999999999,0.0416314,1556.0,1575.0,12.628436,12.753919450000001,13448.6902928,117.3,17.764,9.586500000000001,0.27899999999999997,0.05,0.359,0.078,0.02,0.052698,0.215,0.025174000000000002,4849.0,0.001,0.469,0.259,0.5760000000000001,0.006999999999999999,0.01,0.087,0.006,0.023,0.386,0.002,0.003,0.002,0.762,0.0002,0.42,0.111,0.787,0.006999999999999999,0.011000000000000001,0.087,0.006,0.015,0.564,0.003,0.039,2.9,47.8,0.8,15.4,0.31,1.9,25.2,3.0,54.1,0.4,12.6,0.12,2.1,26.4
6587,Э76ХФ,13.0,19.8333333,42.1833333,2.9463647,0.4041552,0.159572,0.264271,0.268807,0.038917,1571.0,1577.0,12.2017384,12.753919450000001,12705.8823529,112.2,17.157,9.586500000000001,0.171,0.05,0.41700000000000004,0.083,0.02,0.049262,0.303,0.025174000000000002,4200.0,0.001,0.45299999999999996,0.282,0.55,0.006999999999999999,0.008,0.079,0.006999999999999999,0.019,0.335,0.001,0.003,0.003,0.754,0.0003,0.42,0.11900000000000001,0.785,0.006999999999999999,0.011000000000000001,0.079,0.008,0.011000000000000001,0.5589999999999999,0.003,0.038,3.9,51.5,1.6,18.0,0.19,2.1,24.9,2.9,55.1,0.6,13.3,0.15,2.0,27.2
6588,Э76ХФ,14.0,20.1833333,44.5,2.7739757000000003,0.3387676,0.18023599999999998,0.225388,0.17357999999999998,0.040488300000000005,1573.0,1574.0,8.339858,12.753919450000001,12874.9793559,117.3,10.77,9.586500000000001,0.17300000000000001,0.05,0.33399999999999996,0.077,0.02,0.051251,0.172,0.025174000000000002,4331.0,0.001,0.517,0.27,0.591,0.01,0.01,0.08800000000000001,0.006,0.02,0.42,0.002,0.003,0.003,0.758,0.0003,0.42200000000000004,0.11599999999999999,0.784,0.009000000000000001,0.01,0.08800000000000001,0.006999999999999999,0.013999999999999999,0.56,0.003,0.038,2.9,52.0,0.5,15.4,0.15,2.0,25.6,2.9,54.1,0.8,14.0,0.13,2.1,25.2
6589,Э76ХФ,17.0,21.45,40.35,3.2292994,0.2713008,0.15038800000000002,0.201508,0.172084,0.03957430000000001,1536.0,1579.0,8.5391016,12.753919450000001,13127.272727299998,115.8,11.459000000000001,9.586500000000001,0.151,0.05,0.257,0.04,0.02,0.050094,0.18,0.025174000000000002,4693.0,0.001,0.562,0.29100000000000004,0.619,0.006999999999999999,0.009000000000000001,0.07200000000000001,0.006999999999999999,0.019,0.439,0.002,0.003,0.002,0.746,0.0003,0.419,0.105,0.795,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.008,0.013999999999999999,0.5720000000000001,0.003,0.038,2.6,48.2,0.5,15.0,0.2,2.2,21.8,2.9,50.7,0.8,13.8,0.09,2.3,22.2
6590,Э76ХФ,13.0,17.85,41.533333299999995,3.2989898999999996,0.30691999999999997,0.1722,0.22905799999999998,0.19393,0.0403745,1550.0,1576.0,12.507738699999999,12.753919450000001,13374.789916,117.5,17.285,9.586500000000001,0.075,0.05,0.29600000000000004,0.049,0.02,0.051107,0.20199999999999999,0.025174000000000002,3979.0,0.001,0.535,0.28300000000000003,0.597,0.006999999999999999,0.008,0.076,0.006999999999999999,0.021,0.413,0.001,0.002,0.003,0.764,0.0003,0.423,0.114,0.7909999999999999,0.006999999999999999,0.01,0.077,0.008,0.013000000000000001,0.5660000000000001,0.003,0.037000000000000005,2.9,46.3,0.7,14.7,0.19,2.1,22.4,3.0,56.5,0.5,12.4,0.15,2.1,26.6
6591,Э76ХФ,13.0,18.3666667,42.7333333,2.6611569999999998,0.3364468,0.173348,0.235684,0.20737199999999997,0.0402884,1556.0,1576.0,13.9184087,12.753919450000001,12956.079854799998,118.5,19.826,9.586500000000001,0.098,0.05,0.332,0.031,0.02,0.050998,0.22,0.025174000000000002,3966.0,0.002,0.521,0.278,0.594,0.006,0.009000000000000001,0.071,0.006999999999999999,0.02,0.41200000000000003,0.002,0.003,0.002,0.759,0.0003,0.418,0.109,0.789,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.008,0.013999999999999999,0.568,0.003,0.037000000000000005,3.4,51.9,1.2,18.2,0.35,2.1,24.7,3.1,56.4,0.6,12.4,0.18,2.1,26.8
6592,Э76ХФ,13.0,16.5,41.7,2.3321555,0.3148586,0.160146,0.151322,0.172282,0.039060000000000004,1595.0,1576.0,10.3974162,12.753919450000001,12345.4545455,112.9,14.308,9.586500000000001,0.086,0.05,0.311,0.031,0.02,0.049443,0.20199999999999999,0.025174000000000002,3395.0,0.002,0.532,0.285,0.6609999999999999,0.009000000000000001,0.009000000000000001,0.078,0.01,0.023,0.445,0.003,0.003,0.002,0.7609999999999999,0.0003,0.42200000000000004,0.122,0.782,0.009000000000000001,0.011000000000000001,0.078,0.01,0.016,0.569,0.003,0.037000000000000005,2.9,51.1,1.6,17.2,0.45,2.0,26.1,4.6,56.2,0.4,12.7,0.18,2.2,25.8
6593,Э76ХФ,8.0,19.2,45.716666700000005,2.1721992,0.3191136,0.174496,0.245813,0.210837,0.042802999999999994,1554.0,1577.0,12.375384599999999,12.753919450000001,12562.5,115.7,18.099,9.586500000000001,0.175,0.05,0.31,0.03,0.02,0.05418099999999999,0.221,0.025174000000000002,4020.0,0.001,0.524,0.278,0.569,0.008,0.01,0.071,0.008,0.023,0.401,0.001,0.003,0.003,0.757,0.0004,0.42200000000000004,0.10800000000000001,0.79,0.008,0.011000000000000001,0.07,0.008,0.013999999999999999,0.569,0.002,0.037000000000000005,2.6,48.1,2.3,18.7,0.67,1.8,26.9,3.1,55.4,0.6,12.1,0.15,2.1,26.2
6594,Э76ХФ,8.0,17.6833333,41.3666667,2.3617166000000003,0.3174688,0.161868,0.22623800000000002,0.20603000000000002,0.040440699999999996,1563.0,1581.0,9.063094300000001,12.753919450000001,12845.994345000001,116.5,12.497,9.586500000000001,0.151,0.05,0.311,0.028999999999999998,0.02,0.051107,0.222,0.025174000000000002,3786.0,0.001,0.537,0.282,0.597,0.005,0.009000000000000001,0.06,0.006999999999999999,0.02,0.41200000000000003,0.001,0.003,0.003,0.767,0.0003,0.418,0.079,0.792,0.005,0.011000000000000001,0.059000000000000004,0.006,0.011000000000000001,0.586,0.003,0.038,3.0,50.3,2.0,17.1,0.54,2.0,25.2,2.9,48.3,0.7,13.4,0.16,2.1,23.2
6595,Э76ХФ,9.0,14.2166667,42.216666700000005,1.5314228,0.3107868,0.115948,0.148998,0.179366,0.040607800000000006,1579.0,1580.0,11.465140199999999,12.753919450000001,11897.303634200001,115.9,16.134,9.586500000000001,0.043,0.05,0.314,0.047,0.02,0.051033999999999996,0.214,0.025174000000000002,2819.0,0.002,0.5329999999999999,0.327,0.664,0.006999999999999999,0.008,0.073,0.011000000000000001,0.023,0.43,0.002,0.004,0.003,0.775,0.0004,0.42200000000000004,0.11900000000000001,0.792,0.006999999999999999,0.009000000000000001,0.075,0.012,0.015,0.5710000000000001,0.003,0.037000000000000005,3.0,45.8,1.4,15.8,0.47,2.1,22.1,3.8,51.4,0.5,17.9,0.17,2.1,25.1
6596,Э76ХФ,13.0,23.15,47.533333299999995,3.2688427000000004,0.320201,0.121688,0.164577,0.17532899999999998,0.0413565,1541.0,1584.0,16.910062300000003,12.753919450000001,13568.0345572,117.9,26.375,9.586500000000001,0.141,0.05,0.29100000000000004,0.05,0.02,0.051975,0.201,0.025174000000000002,5235.0,0.002,0.48,0.315,0.654,0.006999999999999999,0.006999999999999999,0.079,0.01,0.024,0.41700000000000004,0.002,0.003,0.003,0.765,0.0004,0.419,0.113,0.8009999999999999,0.006999999999999999,0.009000000000000001,0.079,0.01,0.015,0.569,0.003,0.038,3.3,53.4,0.4,15.1,0.12,2.2,24.5,3.1,53.0,0.7,11.4,0.16,2.0,26.2
6598,Э76ХФ,3.0,20.8666667,46.7,2.8736142000000005,0.333974,0.17794000000000001,0.238691,0.20241099999999998,0.0400611,1570.0,1580.0,14.5326733,12.753919450000001,13405.111821100001,116.1,22.017,9.586500000000001,0.14,0.05,0.32799999999999996,0.031,0.02,0.050347,0.21100000000000002,0.025174000000000002,4662.0,0.002,0.48100000000000004,0.267,0.5670000000000001,0.006999999999999999,0.008,0.075,0.006999999999999999,0.025,0.39,0.001,0.003,0.002,0.774,0.0003,0.42200000000000004,0.113,0.784,0.006999999999999999,0.01,0.075,0.006999999999999999,0.016,0.5760000000000001,0.003,0.035,4.0,57.9,0.8,5.8,1.2,2.3,25.1,4.7,55.4,0.4,12.7,0.17,2.2,25.5
6599,Э76ХФ,9.0,19.1833333,40.3833333,1.49064,0.31321859999999996,0.160146,0.202009,0.200533,0.039946499999999996,1606.0,1579.0,13.1935497,12.753919450000001,11719.5482189,115.3,17.727,9.586500000000001,0.141,0.05,0.307,0.03,0.02,0.050203,0.226,0.025174000000000002,3747.0,0.002,0.527,0.284,0.618,0.006999999999999999,0.008,0.077,0.008,0.024,0.413,0.001,0.003,0.002,0.755,0.0003,0.419,0.11599999999999999,0.7879999999999999,0.008,0.011000000000000001,0.078,0.009000000000000001,0.013999999999999999,0.5589999999999999,0.002,0.037000000000000005,3.1,49.7,0.5,20.4,0.29,1.9,26.8,3.2,54.1,0.5,11.9,0.17,2.1,25.7
6600,Э76ХФ,11.0,26.0166667,40.55,3.1145833,0.3061211,0.10619,0.129838,0.173086,0.0391691,1586.0,1631.0,15.7226006,12.753919450000001,13180.0128123,113.1,21.16,9.586500000000001,0.175,0.05,0.285,0.037000000000000005,0.02,0.049226,0.214,0.025174000000000002,5715.0,0.002,0.49200000000000005,0.32799999999999996,0.68,0.006999999999999999,0.008,0.078,0.009000000000000001,0.023,0.434,0.002,0.003,0.003,0.772,0.0005,0.42200000000000004,0.114,0.7979999999999999,0.008,0.01,0.078,0.011000000000000001,0.015,0.5760000000000001,0.003,0.038,2.6,43.1,0.7,13.3,0.17,2.1,20.2,3.6,53.2,0.4,15.4,0.1,2.1,25.3
6601,Э76ХФ,9.0,22.1666667,43.35,2.3766846,0.2711054,0.13259400000000002,0.149229,0.171897,0.0395145,1559.0,1602.0,15.2610367,12.753919450000001,12992.481203,114.5,21.836,9.586500000000001,0.053,0.05,0.262,0.036000000000000004,0.02,0.04966,0.204,0.025174000000000002,4800.0,0.002,0.5589999999999999,0.308,0.665,0.006999999999999999,0.006999999999999999,0.079,0.01,0.026000000000000002,0.439,0.002,0.003,0.002,0.775,0.0003,0.42100000000000004,0.129,0.8,0.006999999999999999,0.01,0.08,0.011000000000000001,0.017,0.561,0.003,0.038,3.4,53.6,0.6,16.0,0.12,2.4,22.8,3.6,55.1,0.5,14.9,0.11,2.2,25.6
6602,Э76ХФ,13.0,27.1666667,43.8166667,3.0,0.3684647,0.187124,0.199331,0.21898299999999998,0.0394572,1563.0,1602.0,20.464130800000003,12.753919450000001,12480.7361963,116.8,29.889,9.586500000000001,0.364,0.05,0.35600000000000004,0.039,0.02,0.049588,0.256,0.025174000000000002,5651.0,0.001,0.45299999999999996,0.264,0.613,0.005,0.011000000000000001,0.055999999999999994,0.008,0.022000000000000002,0.396,0.002,0.003,0.003,0.779,0.0004,0.418,0.07200000000000001,0.7829999999999999,0.005,0.011000000000000001,0.055999999999999994,0.008,0.011000000000000001,0.541,0.003,0.036000000000000004,2.8,46.2,0.6,9.1,0.12,2.3,20.1,3.3,48.4,0.8,12.9,0.15,2.2,28.6
6603,Э76ХФ,14.0,22.4833333,44.7,3.0,0.30056459999999996,0.154406,0.135857,0.187605,0.0399171,1590.0,1606.0,15.682975,12.753919450000001,12299.777613,115.0,22.491999999999997,9.586500000000001,0.126,0.05,0.295,0.08900000000000001,0.02,0.050166,0.23399999999999999,0.025174000000000002,4609.0,0.002,0.524,0.285,0.672,0.006,0.006999999999999999,0.065,0.009000000000000001,0.024,0.424,0.002,0.004,0.003,0.755,0.0005,0.414,0.099,0.795,0.006,0.009000000000000001,0.066,0.01,0.016,0.573,0.003,0.038,3.1,50.6,0.6,17.2,0.1,2.1,24.4,3.5,53.3,0.7,14.7,0.13,2.2,26.0
6604,Э76ХФ,11.0,20.3166667,49.6833333,3.0,0.3307429,0.145796,0.162276,0.1677,0.0393704,1600.0,1590.0,16.6492452,12.753919450000001,12126.0049221,116.3,27.573,9.586500000000001,0.22399999999999998,0.05,0.319,0.049,0.02,0.049479,0.192,0.025174000000000002,4106.0,0.002,0.5429999999999999,0.295,0.638,0.006,0.009000000000000001,0.071,0.008,0.019,0.44,0.001,0.003,0.002,0.768,0.0003,0.41700000000000004,0.109,0.777,0.006999999999999999,0.01,0.07200000000000001,0.009000000000000001,0.011000000000000001,0.56,0.002,0.037000000000000005,3.1,50.1,0.7,18.7,0.2,1.9,25.8,4.7,56.3,0.4,12.7,0.18,2.2,26.0
6605,Э76ХФ,20.0,21.533333300000002,53.2333333,3.0,0.29601540000000004,0.13259400000000002,0.160277,0.210977,0.0392845,1592.0,1585.0,17.0440069,12.753919450000001,12404.9535604,114.9,30.059,9.586500000000001,0.264,0.05,0.301,0.039,0.02,0.049371,0.26,0.025174000000000002,4452.0,0.002,0.557,0.303,0.6509999999999999,0.006,0.009000000000000001,0.071,0.01,0.024,0.406,0.001,0.003,0.003,0.772,0.0003,0.41200000000000003,0.129,0.792,0.006,0.011000000000000001,0.07200000000000001,0.011000000000000001,0.013000000000000001,0.565,0.002,0.038,3.0,50.9,0.9,15.8,0.3,2.1,24.1,4.8,54.9,0.4,12.4,0.17,2.2,25.3
6606,Э76ХФ,26.0,25.75,49.7,2.3977424,0.33995559999999997,0.13431600000000002,0.167492,0.1994,0.0399171,1572.0,1601.0,14.7018109,12.753919450000001,13120.776699,116.5,24.355999999999998,9.586500000000001,0.096,0.05,0.34600000000000003,0.048,0.02,0.050166,0.239,0.025174000000000002,5631.0,0.002,0.512,0.309,0.647,0.006999999999999999,0.008,0.078,0.012,0.024,0.408,0.002,0.004,0.003,0.757,0.0004,0.419,0.109,0.794,0.006999999999999999,0.01,0.078,0.012,0.013000000000000001,0.564,0.003,0.037000000000000005,3.1,54.3,0.6,13.5,0.15,2.5,21.8,3.8,51.4,0.9,16.6,0.22,2.2,26.1
6607,Э76ХФ,2.0,15.316666699999999,48.8666667,2.0,0.3515989,0.179088,0.266574,0.250738,0.0359171,1615.0,1597.0,14.764202300000001,12.753919450000001,12202.393906399999,114.6,23.188000000000002,9.586500000000001,0.39899999999999997,0.05,0.337,0.068,0.05,0.045139,0.27699999999999997,0.025174000000000002,3115.0,0.001,0.5,0.268,0.555,0.006999999999999999,0.01,0.077,0.009000000000000001,0.028999999999999998,0.359,0.001,0.003,0.003,0.755,0.0006,0.42100000000000004,0.138,0.79,0.006999999999999999,0.011000000000000001,0.077,0.01,0.018000000000000002,0.568,0.002,0.035,2.8,48.4,0.7,17.8,0.67,1.8,27.6,3.1,51.8,0.3,14.6,0.13,2.2,26.8
6608,Э76ХФ,7.0,23.5,41.1666667,1.8813273000000001,0.3017066,0.142926,0.19822599999999999,0.176798,0.0394858,1574.0,1589.0,14.338770499999999,12.753919450000001,12217.0212766,115.4,19.437,9.586500000000001,0.168,0.05,0.29600000000000004,0.066,0.02,0.049624,0.191,0.025174000000000002,4785.0,0.002,0.541,0.29600000000000004,0.619,0.006,0.01,0.066,0.009000000000000001,0.026000000000000002,0.42700000000000005,0.001,0.003,0.003,0.768,0.0003,0.418,0.11199999999999999,0.795,0.006,0.011000000000000001,0.066,0.01,0.017,0.5660000000000001,0.002,0.038,3.1,43.7,0.6,13.9,0.12,2.0,21.7,3.2,47.3,0.7,16.4,0.19,2.2,23.1
6609,Э76ХФ,8.0,21.3833333,42.8833333,2.6688103,0.30183119999999997,0.125132,0.10478699999999999,0.149543,0.039571800000000004,1578.0,1596.0,15.064485999999999,12.753919450000001,12789.3998441,116.2,21.491999999999997,9.586500000000001,0.16399999999999998,0.05,0.303,0.08900000000000001,0.02,0.049732,0.188,0.025174000000000002,4558.0,0.002,0.542,0.313,0.6940000000000001,0.006,0.008,0.069,0.012,0.024,0.447,0.002,0.004,0.003,0.76,0.0004,0.419,0.11199999999999999,0.7829999999999999,0.006,0.009000000000000001,0.07,0.013000000000000001,0.015,0.564,0.003,0.038,2.8,49.6,0.4,15.7,0.13,2.1,23.2,3.2,54.6,0.3,14.5,0.09,2.2,25.8
6610,Э76ХФ,12.0,23.1666667,52.55,3.0,0.339254,0.14924,0.204381,0.196509,0.039601199999999996,1578.0,1593.0,25.1246432,12.753919450000001,12737.2661871,116.7,44.01,9.586500000000001,0.175,0.05,0.341,0.028999999999999998,0.02,0.049769,0.21899999999999997,0.025174000000000002,4918.0,0.002,0.514,0.295,0.611,0.006999999999999999,0.01,0.075,0.008,0.024,0.419,0.001,0.003,0.003,0.762,0.0003,0.42100000000000004,0.124,0.7909999999999999,0.006999999999999999,0.011000000000000001,0.076,0.009000000000000001,0.009000000000000001,0.5589999999999999,0.002,0.037000000000000005,3.3,48.8,1.1,18.6,0.19,1.9,25.3,3.3,52.7,0.3,15.2,0.1,2.2,24.8
6611,Э76ХФ,25.0,14.35,40.6833333,3.0,0.299214,0.12054000000000001,0.119897,0.152349,0.038478500000000006,1589.0,1581.0,15.130217000000002,12.753919450000001,12627.177700299999,114.1,20.14,9.586500000000001,0.08900000000000001,0.05,0.3,0.086,0.02,0.048358,0.18600000000000003,0.025174000000000002,3020.0,0.002,0.547,0.317,0.675,0.008,0.01,0.07400000000000001,0.009000000000000001,0.022000000000000002,0.444,0.002,0.004,0.003,0.767,0.0004,0.415,0.11900000000000001,0.777,0.008,0.01,0.075,0.01,0.018000000000000002,0.5589999999999999,0.003,0.038,2.8,55.0,0.3,12.9,0.08,2.1,26.5,3.3,52.6,0.7,12.6,0.15,2.2,25.0
6612,Э76ХФ,25.0,14.7833333,41.0,1.0,0.307452,0.13202,0.148564,0.170428,0.0389392,1585.0,1572.0,12.9935537,12.753919450000001,12390.980834299999,115.5,17.581,9.586500000000001,0.086,0.05,0.307,0.059000000000000004,0.02,0.048937,0.20199999999999999,0.025174000000000002,3053.0,0.002,0.5479999999999999,0.31,0.653,0.006999999999999999,0.009000000000000001,0.08800000000000001,0.009000000000000001,0.021,0.43799999999999994,0.002,0.003,0.003,0.7609999999999999,0.0004,0.425,0.12,0.779,0.006999999999999999,0.01,0.08800000000000001,0.009000000000000001,0.015,0.564,0.002,0.037000000000000005,3.1,52.6,0.4,17.3,0.14,2.1,24.8,3.5,52.3,0.8,17.1,0.22,2.2,25.8
6613,Э76ХФ,25.0,21.1666667,46.2333333,3.0,0.3094054,0.103894,0.13503900000000002,0.180295,0.038478500000000006,1588.0,1595.0,14.039144,12.753919450000001,12512.125984299999,112.5000001,21.32,9.586500000000001,0.13,0.05,0.315,0.06,0.02,0.048358,0.223,0.025174000000000002,4414.0,0.002,0.544,0.332,0.662,0.009000000000000001,0.008,0.08199999999999999,0.01,0.023,0.419,0.001,0.004,0.003,0.757,0.0005,0.41600000000000004,0.107,0.78,0.009000000000000001,0.01,0.083,0.011000000000000001,0.015,0.557,0.002,0.038,4.4,48.0,0.6,23.9,0.32,1.9,24.6,3.4,55.4,0.3,15.9,0.1,2.1,25.9
6614,Э76ХФ,28.0,17.8833333,46.7,2.7346939,0.3889968,0.092414,0.086484,0.192268,0.0375578,1581.0,1584.0,14.9280514,12.753919450000001,12306.4305685,107.4,23.238000000000003,9.586500000000001,0.18899999999999997,0.05,0.41200000000000003,0.054000000000000006,0.02,0.047201,0.262,0.025174000000000002,3668.0,0.002,0.44299999999999995,0.324,0.69,0.006999999999999999,0.008,0.076,0.013999999999999999,0.024,0.396,0.001,0.005,0.003,0.7829999999999999,0.0004,0.41100000000000003,0.11599999999999999,0.7929999999999999,0.006999999999999999,0.011000000000000001,0.076,0.016,0.019,0.5660000000000001,0.003,0.044000000000000004,4.0,47.6,1.6,25.8,1.3,1.9,24.5,3.3,53.7,0.3,15.0,0.1,2.1,25.2
6616,Э76ХФ,26.0,30.516666700000002,49.05,3.1003202,0.37354390000000004,0.18081,0.254398,0.24035,0.03995069999999999,1567.0,1599.0,10.9201021,12.753919450000001,12691.4254506,116.1,17.820999999999998,9.586500000000001,0.408,0.05,0.368,0.03,0.02,0.050492,0.266,0.025174000000000002,6455.0,0.001,0.491,0.266,0.5670000000000001,0.006,0.01,0.073,0.008,0.025,0.36700000000000005,0.001,0.004,0.002,0.754,0.0003,0.418,0.1,0.7809999999999999,0.006,0.01,0.07400000000000001,0.008,0.021,0.5489999999999999,0.002,0.036000000000000004,3.1,42.9,1.4,25.7,0.75,1.6,27.5,2.9,51.5,0.7,10.0,0.34,2.1,27.7
6617,Э76ХФ,27.0,29.5333333,53.5166667,3.0,0.34616199999999997,0.18942,0.213434,0.23118200000000003,0.0396294,1583.0,1598.0,13.969946599999998,12.753919450000001,11565.9142212,114.6,24.688,9.586500000000001,0.28,0.05,0.342,0.046,0.02,0.050094,0.26899999999999996,0.025174000000000002,5693.0,0.002,0.501,0.264,0.606,0.005,0.009000000000000001,0.061,0.006999999999999999,0.024,0.39299999999999996,0.001,0.003,0.003,0.774,0.0004,0.42200000000000004,0.085,0.7909999999999999,0.005,0.011000000000000001,0.062,0.008,0.018000000000000002,0.5660000000000001,0.002,0.037000000000000005,2.9,48.2,0.9,22.3,0.46,1.8,27.0,4.7,56.0,0.4,12.7,0.18,2.2,25.7
6619,Э76ХФ,38.0,29.15,47.2,2.5016181,0.34465759999999995,0.15153599999999998,0.186301,0.223829,0.039800999999999996,1549.0,1589.0,12.000213,12.753919450000001,12047.3413379,113.9,18.777,9.586500000000001,0.43700000000000006,0.05,0.348,0.038,0.02,0.050311,0.26899999999999996,0.025174000000000002,5853.0,0.001,0.521,0.294,0.624,0.012,0.009000000000000001,0.08900000000000001,0.008,0.023,0.395,0.001,0.003,0.002,0.7659999999999999,0.0003,0.424,0.09,0.7929999999999999,0.012,0.011000000000000001,0.08900000000000001,0.008,0.016,0.5529999999999999,0.002,0.037000000000000005,3.0,52.4,0.8,13.5,0.68,2.1,25.2,4.6,55.4,0.4,12.8,0.17,2.2,25.5
6620,Э76ХФ,39.0,24.033333300000002,40.716666700000005,3.3751792999999997,0.3449092,0.13661199999999998,0.159665,0.187613,0.0391144,1520.0,1582.0,9.9024149,12.753919450000001,13111.7891817,114.1,13.327,9.586500000000001,0.085,0.05,0.35200000000000004,0.031,0.02,0.049443,0.22399999999999998,0.025174000000000002,5252.0,0.001,0.506,0.306,0.648,0.006999999999999999,0.01,0.081,0.006999999999999999,0.021,0.415,0.001,0.002,0.003,0.773,0.0003,0.42,0.09699999999999999,0.795,0.008,0.012,0.081,0.008,0.017,0.58,0.003,0.038,3.5,49.5,0.9,15.3,0.29,2.1,24.0,4.2,53.0,0.3,11.0,0.08,2.2,24.2
6621,Э76ХФ,37.0,26.683333299999997,41.6666667,3.5861263,0.3311841,0.139416,0.198377,0.206481,0.0402013,1515.0,1580.0,10.652661300000002,12.753919450000001,13102.5608994,117.9,14.677,9.586500000000001,0.052000000000000005,0.05,0.308,0.037000000000000005,0.02,0.050817,0.237,0.025174000000000002,5827.0,0.002,0.488,0.3,0.624,0.01,0.01,0.081,0.006999999999999999,0.025,0.401,0.002,0.003,0.003,0.779,0.0004,0.428,0.1,0.799,0.011000000000000001,0.01,0.08,0.008,0.016,0.561,0.003,0.036000000000000004,3.0,49.7,1.7,14.9,0.34,1.9,25.6,3.1,51.5,0.7,14.0,0.32,2.0,27.4
6622,Э76ХФ,29.0,19.1666667,45.0,2.8365217,0.34787670000000004,0.149292,0.20790999999999998,0.211642,0.0392575,1546.0,1576.0,12.980666699999999,12.753919450000001,12778.434782600001,114.5,19.471,9.586500000000001,0.231,0.05,0.35100000000000003,0.031,0.02,0.049624,0.24100000000000002,0.025174000000000002,4082.0,0.002,0.495,0.28800000000000003,0.609,0.006,0.009000000000000001,0.061,0.006999999999999999,0.024,0.4,0.001,0.003,0.003,0.773,0.0004,0.418,0.10099999999999999,0.7979999999999999,0.006,0.01,0.061,0.008,0.013000000000000001,0.5660000000000001,0.002,0.038,2.7,47.1,0.6,19.0,0.51,1.7,27.3,5.0,55.0,0.5,13.6,0.17,2.1,25.8
6623,Э76ХФ,28.0,22.283333300000002,41.6833333,3.0,0.3285048,0.10524800000000001,0.134714,0.191806,0.0396294,1556.0,1576.0,13.7055288,12.753919450000001,12682.124158600001,115.8,19.005,9.586500000000001,0.10300000000000001,0.05,0.33799999999999997,0.037000000000000005,0.02,0.050094,0.24100000000000002,0.025174000000000002,4710.0,0.002,0.508,0.332,0.6759999999999999,0.01,0.008,0.077,0.01,0.023,0.415,0.002,0.003,0.003,0.7759999999999999,0.0003,0.419,0.096,0.794,0.01,0.01,0.078,0.011000000000000001,0.015,0.575,0.003,0.038,3.4,53.8,0.2,14.3,0.12,2.1,25.8,4.0,53.2,0.4,15.5,0.12,2.1,25.6
6624,Э76ХФ,23.0,23.716666699999998,44.3833333,3.1632141,0.30065879999999995,0.11668800000000001,0.121892,0.156756,0.0384846,1527.0,1573.0,9.6312845,12.753919450000001,12555.727336599999,111.9,14.059000000000001,9.586500000000001,0.134,0.05,0.302,0.038,0.02,0.048647,0.192,0.025174000000000002,4963.0,0.002,0.556,0.318,0.684,0.008,0.01,0.077,0.01,0.023,0.452,0.002,0.003,0.003,0.782,0.0003,0.409,0.115,0.7979999999999999,0.008,0.012,0.078,0.01,0.015,0.583,0.003,0.038,3.6,52.2,0.4,16.9,0.2,2.0,26.0,3.4,54.3,0.6,14.5,0.21,2.1,25.8
6625,Э76ХФ,21.0,22.4833333,43.8666667,2.1664656000000004,0.3276053,0.113828,0.164985,0.19936500000000001,0.0391144,1554.0,1578.0,12.7129349,12.753919450000001,11600.5930319,114.2,11.876,9.586500000000001,0.192,0.373,0.055,0.052000000000000005,0.02,0.049443,0.24,0.025174000000000002,4347.0,0.002,0.5,0.321,0.637,0.006999999999999999,0.008,0.075,0.008,0.025,0.41700000000000004,0.001,0.003,0.003,0.7829999999999999,0.0006,0.41700000000000004,0.107,0.787,0.006999999999999999,0.01,0.076,0.01,0.017,0.5710000000000001,0.003,0.037000000000000005,3.3,52.0,0.7,16.4,0.25,2.0,25.5,5.0,55.2,0.5,13.3,0.17,2.1,25.7
