,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,расход газ  N2,расход C пров.,сыпуч известь РП,сыпуч кварцит,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь (сух.),сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2
6782,3.0,0.552355,0.134622,0.18692,0.134516,0.091083,1553.0,1575.0,15.514358800000002,24.0766585,13163.501483700002,113.5,1.0,1.0,1.0,20.229,5.444,,0.17,,0.05,,0.606,0.08,0.02
6783,2.5271936000000004,0.52789,0.11634000000000001,0.118316,0.170944,0.0917904,1610.0,1583.0,11.1528046,20.4829452,12380.021254000001,113.1,1.0,1.0,1.0,9.61,15.145999999999999,,0.16799999999999998,,0.05,,0.5820000000000001,0.095,0.02
6784,3.5339367,0.9093,0.09639600000000001,0.092392,0.297984,0.0885916,1545.0,1570.0,22.6529086,25.3705263,13867.064083500001,112.5,1.0,1.0,1.0,54.518,4.0169999999999995,,0.098,,0.449,,0.713,0.113,0.02
6785,,,,,,,,,,,,,,,,,,,,,,,,,
6786,,0.43337,,0.227316,0.12113199999999999,,1625.0,1621.0,21.7437553,,10629.9212598,112.3,1.0,1.0,1.0,35.545,,,0.084,,0.05,,0.483,0.049,0.02
6787,,,,,,,,,,,,,,,,,,,,,,,,,
6788,,0.45765500000000003,,0.2113,0.10916600000000001,,1585.0,1609.0,16.186856,,10956.6333809,113.2,1.0,1.0,1.0,22.166999999999998,,0.0133,0.062,,0.05,,0.498,0.05,0.02
6789,,0.45154799999999995,,0.20043,0.101775,,1576.0,1589.0,18.826538,,11565.6338028,115.3,1.0,1.0,1.0,26.011999999999997,,0.01064,0.062,,0.05,,0.494,0.1,0.02
6790,,0.42913199999999996,,0.191598,0.122373,,1590.0,1589.0,19.0063422,,11695.5044955,113.2,1.0,1.0,1.0,26.139,,0.01976,0.064,,0.05,,0.456,0.061,0.02
6791,2.8052312,0.40753,,0.230276,0.137244,,1561.0,1587.0,18.5415615,,11929.6113074,113.2,1.0,1.0,1.0,26.123,,,0.14800000000000002,,0.05,,0.451,0.055999999999999994,0.02
6792,2.0333209,0.522378,,0.211842,0.10612100000000001,,1577.0,1582.0,21.6203985,,11207.643312100001,114.9,1.0,1.0,1.0,32.857,,0.01064,0.138,,0.05,,0.581,0.061,0.02
6793,4.258225700000001,0.38653000000000004,0.073128,0.083486,0.136687,0.0379079,1586.0,1630.0,17.609589,,13510.3979461,110.4,1.0,1.0,1.0,25.71,,,0.14800000000000002,,0.05,,0.41700000000000004,0.053,0.02
6794,3.8752565000000003,0.411905,0.14016199999999998,0.17741600000000002,0.198328,0.0399392,1586.0,1593.0,17.701325100000002,,13128.2134196,116.5,1.0,1.0,1.0,25.603,,,0.07400000000000001,,0.05,,0.43200000000000005,0.065,0.02
6795,3.4535057,0.351085,0.12354200000000001,0.15253599999999998,0.161004,0.0389093,1579.0,1593.0,18.5977937,,12598.6185725,113.7,1.0,1.0,1.0,26.693,,,0.127,,0.05,,0.361,0.038,0.02
6796,3.4697739000000003,0.33623000000000003,0.104152,0.084298,0.143287,0.0386514,1571.0,1586.0,12.9992493,,12579.0697674,113.4,1.0,1.0,1.0,20.203,,,0.127,,0.05,,0.349,0.039,0.02
6797,2.6278346000000004,0.45193999999999995,0.11523199999999999,0.223712,0.23886,0.0395389,1602.0,1589.0,16.1404839,,12324.0875912,115.9,1.0,1.0,1.0,22.238000000000003,,0.0114,0.26899999999999996,,0.05,,0.47100000000000003,0.027999999999999997,0.02
6798,3.8392857000000005,0.40835,0.15401199999999998,0.202354,0.192911,0.03899469999999999,1541.0,1578.0,12.553702699999999,,13138.049713200002,113.3,1.0,1.0,1.0,20.201,,,0.218,,0.05,,0.424,0.095,0.02
6799,4.4630335,0.46098999999999996,0.148472,0.177814,0.190139,0.0405111,1548.0,1584.0,13.8650839,,13447.282992200002,117.5,1.0,1.0,1.0,18.817999999999998,,,0.324,,0.05,,0.491,0.040999999999999995,0.02
6800,3.5373870000000003,0.433675,0.105814,0.1605,0.154212,0.0390809,1590.0,1590.0,16.07389,,12929.5238095,113.9,1.0,1.0,1.0,21.923000000000002,,,0.331,,0.05,,0.466,0.066,0.02
6801,3.1525242,0.407985,0.10803,0.08075800000000001,0.15126900000000001,0.0385083,1582.0,1582.0,13.8838438,,12868.0851064,112.7,1.0,1.0,1.0,20.147000000000002,,,0.25,,0.05,,0.43700000000000006,0.049,0.02
6802,3.0,0.45337,0.162876,0.20052799999999998,0.217308,0.0396813,1620.0,1588.0,16.271827599999998,,11965.556831200001,116.0,1.0,1.0,1.0,22.654,,,0.289,,0.05,,0.478,0.026000000000000002,0.02
6803,2.9487004,0.43882,0.16066,0.237474,0.215121,0.0390525,1598.0,1584.0,14.450145499999998,,12156.0371517,114.7,1.0,1.0,1.0,19.307000000000002,,,0.28800000000000003,,0.05,,0.45899999999999996,0.021,0.02
6804,2.9978402,0.44775550000000003,0.12575799999999998,0.15892799999999999,0.165276,0.039481199999999994,1567.0,1579.0,15.235792000000002,,12629.0322581,116.2,1.0,1.0,1.0,21.0,,0.00399,0.126,,0.05,,0.475,0.021,0.02
6805,,0.43281499999999995,0.15124200000000002,0.142842,0.128403,0.0391094,1601.0,1586.0,13.5300353,,12800.0,113.5,1.0,1.0,1.0,19.145,,,0.07200000000000001,,0.05,,0.457,0.017,0.02
6806,2.5054347999999997,0.406615,0.13573,0.10666199999999999,0.113641,0.038394300000000006,1614.0,1595.0,12.824917300000001,,12219.8198198,112.5000001,1.0,1.0,1.0,19.387,,,0.14400000000000002,,0.05,,0.429,0.037000000000000005,0.02
6807,3.2021104,0.34930500000000003,0.101382,0.04927,0.101957,0.037507599999999995,1549.0,1580.0,27.3019206,,13117.9564237,111.1,1.0,1.0,1.0,47.38399999999999,,,,,0.05,,0.36700000000000005,0.076,0.02
6808,2.8882814999999997,0.48246999999999995,0.163984,0.166134,0.153813,0.0399392,1593.0,1577.0,12.6338749,,12219.178082200002,115.9,1.0,1.0,1.0,21.818,,,0.146,,0.05,,0.515,0.045,0.02
6809,,0.46073000000000003,0.15290399999999998,0.14758800000000002,0.163502,0.039796,1594.0,1576.0,10.3824056,,12236.135957100001,116.9,1.0,1.0,1.0,14.818,,,0.16899999999999998,,0.05,,0.491,0.038,0.02
6810,,0.450745,0.161214,0.15045799999999998,0.176399,0.0389093,1566.0,1582.0,13.0468291,,12216.964285700002,115.3,1.0,1.0,1.0,18.000999999999998,,,0.135,,0.05,,0.47700000000000004,0.027999999999999997,0.02
6811,3.6518667999999996,0.409525,0.12465,0.124928,0.138262,0.0383532,1594.0,1623.0,11.1964129,,12566.9612508,111.9,1.0,1.0,1.0,14.913,,,0.221,,0.05,,0.434,0.039,0.02
6812,2.5756097999999996,0.4627,0.135176,0.1159,0.129452,0.03907619999999999,1618.0,1596.0,17.6380988,,11618.3206107,115.1,1.0,1.0,1.0,25.976999999999997,,,0.198,,0.05,,0.498,0.035,0.02
6813,3.3045609,0.46132,0.125204,0.145804,0.12218,0.0391624,1585.0,1592.0,13.319008300000002,,13118.644067799998,114.7,1.0,1.0,1.0,21.488000000000003,,,0.086,,0.05,,0.49700000000000005,0.038,0.02
6814,,0.45823500000000006,0.144594,0.108748,0.142844,0.0400871,1568.0,1588.0,12.317377,,12512.9834254,116.9,1.0,1.0,1.0,18.784000000000002,,,0.075,,0.05,,0.491,0.036000000000000004,0.02
6815,3.0650842000000003,0.422255,0.14127,0.139104,0.12931199999999998,0.039335699999999994,1568.0,1581.0,11.454732,,13128.896103899999,114.8,1.0,1.0,1.0,16.743,,,0.151,,0.05,,0.446,0.036000000000000004,0.02
6816,2.3076923,0.401015,0.11578599999999999,0.077386,0.09803300000000001,0.0380653,1600.0,1578.0,14.705789000000001,,11383.692596100002,113.2,1.0,1.0,1.0,22.651,,,0.085,,0.05,,0.42700000000000005,0.035,0.02
6817,2.7052867999999997,0.46118000000000003,0.136284,0.140256,0.170464,0.03948019999999999,1563.0,1581.0,15.9899615,,12057.6419214,115.1,1.0,1.0,1.0,24.247,,,0.087,,0.05,,0.495,0.036000000000000004,0.02
6818,2.0,0.423525,0.129082,0.13533199999999998,0.1066,0.0392199,1570.0,1583.0,10.5773659,,12437.4009509,115.4,1.0,1.0,1.0,16.486,,,0.11699999999999999,,0.05,,0.45,0.035,0.02
6819,3.122102,0.47872,0.129636,0.162632,0.140746,0.03948019999999999,1581.0,1571.0,15.213468300000002,,13052.010723899999,116.9,1.0,1.0,1.0,21.713,,,0.14700000000000002,,0.05,,0.517,0.035,0.02
6820,3.0,0.42546000000000006,0.10304400000000001,0.092788,0.110472,0.0388734,1575.0,1585.0,11.2625,,13650.2946955,114.7,1.0,1.0,1.0,15.317,,,0.235,,0.05,,0.45899999999999996,0.06,0.02
6821,3.0,0.40747,0.12188,0.09817000000000001,0.10107100000000001,0.0382961,1578.0,1569.0,11.9662577,,12502.281668000001,113.0,1.0,1.0,1.0,19.505,,,0.235,,0.05,,0.433,0.06,0.02
6822,2.8174603,0.42012,0.124096,0.103352,0.106932,0.0394227,1579.0,1581.0,17.0783354,,12413.425468899999,114.8,1.0,1.0,1.0,23.255,,,0.09699999999999999,,0.05,,0.44799999999999995,0.028999999999999998,0.02
6823,4.240977200000001,0.435395,0.12575799999999998,0.16798,0.107724,0.0388734,1536.0,1573.0,9.840765,,13319.2546584,114.8,1.0,1.0,1.0,14.578,,,0.159,,0.05,,0.46399999999999997,0.047,0.02
6824,3.7296117,0.376515,0.131298,0.098602,0.116503,0.0400871,1560.0,1582.0,11.3220367,,12963.2579186,117.1,1.0,1.0,1.0,15.442,,,0.105,,0.05,,0.39299999999999996,0.038,0.02
6825,3.0,0.428065,0.137946,0.083126,0.12382699999999999,0.0389892,1572.0,1578.0,9.6990977,,12472.694718,114.6,1.0,1.0,1.0,13.735,,,0.12,,0.05,,0.456,0.084,0.02
6826,3.1146552000000005,0.42988000000000004,0.140716,0.153006,0.155387,0.0384406,1588.0,1582.0,12.3038616,,12496.4285714,113.1,1.0,1.0,1.0,16.993,,,0.14300000000000002,,0.05,,0.455,0.03,0.02
6827,3.0,0.4632452,0.16029200000000002,0.143706,0.15926700000000002,0.0391624,1571.0,1575.0,8.317744900000001,,13256.9131833,114.9,1.0,1.0,1.0,11.392999999999999,,,0.126,,0.05,,0.493,0.03,0.02
6828,2.7482014,0.38939,0.121644,0.020536000000000002,0.151024,0.0386426,1586.0,1577.0,12.494630599999999,,12532.867132899999,114.1,1.0,1.0,1.0,17.194000000000003,,,0.11,,0.05,,0.414,0.05,0.02
6829,3.7447823,0.446525,0.11773800000000001,0.07938200000000001,0.191741,0.0390179,1601.0,1617.0,13.110919699999998,,13341.4847162,115.0,1.0,1.0,1.0,21.145,,,0.153,,0.05,,0.483,0.05,0.02
6830,3.778972,0.345955,0.113274,0.069096,0.115586,0.038729599999999996,1556.0,1590.0,9.8534236,,13112.195122,114.3,1.0,1.0,1.0,13.751,,,0.14800000000000002,,0.05,,0.36,0.076,0.02
6831,2.9720037999999995,0.39323,0.104904,0.093652,0.141336,0.03893169999999999,1567.0,1588.0,11.323667,,12546.1077844,114.6,1.0,1.0,1.0,20.175,,,0.19899999999999998,,0.05,,0.419,0.06,0.02
6832,3.3546797999999995,0.460275,0.185814,0.185542,0.197323,0.0394227,1570.0,1588.0,12.7923845,,13848.498845299999,116.0,1.0,1.0,1.0,18.851,,,0.198,,0.05,,0.483,0.075,0.02
6833,2.7119205,0.340175,0.10880999999999999,0.111732,0.09259400000000001,0.0364475,1547.0,1581.0,9.880410699999999,,12539.7769517,107.5,1.0,1.0,1.0,13.366,,,0.12300000000000001,,0.05,,0.35200000000000004,0.049,0.02
6834,3.0,0.45538,0.165168,0.22034,0.185624,0.0400001,1608.0,1582.0,14.0663383,,11701.6697588,116.9,1.0,1.0,1.0,21.416,,0.0038,0.195,,0.05,,0.475,,0.02
6835,3.0,0.336308,0.09765,0.100714,0.12472899999999999,0.03976930000000001,1593.0,1583.0,15.2839907,,11973.6789631,114.9,1.0,1.0,1.0,21.958000000000002,,0.00494,0.07400000000000001,,0.05,,0.344,0.02,0.02
6836,2.2276423,0.404895,0.152334,0.182566,0.15823299999999998,0.039307,1613.0,1575.0,12.805424400000001,,10685.1782364,114.8,1.0,1.0,1.0,20.197,,,0.19899999999999998,,0.05,,0.42100000000000004,,0.02
6837,2.7721239,0.4116705,0.15066,0.182332,0.149874,0.0392199,1566.0,1575.0,13.7978991,,12171.293375399999,115.3,1.0,1.0,1.0,18.608,,0.00399,0.114,,0.05,,0.425,,0.02
6838,2.7798107000000005,0.434935,0.157914,0.209524,0.180162,0.039307,1605.0,1600.0,13.771351600000001,,12041.2844037,115.1,1.0,1.0,1.0,19.869,,,0.26899999999999996,,0.05,,0.456,,0.02
6839,3.0,0.43901999999999997,0.118296,0.120104,0.167596,0.0397405,1623.0,1586.0,19.4403874,,11728.155339799998,114.6,1.0,1.0,1.0,30.111,,,0.266,,0.05,,0.47200000000000003,,0.02
6840,2.0372362,0.43682299999999996,0.155682,0.203274,0.203369,0.0393645,1603.0,1579.0,16.7453045,,11508.7719298,115.0,1.0,1.0,1.0,23.676,,0.006840000000000001,0.32,,0.05,,0.451,0.035,0.02
6841,,0.411495,0.14787,0.156654,0.151263,0.0390467,1588.0,1574.0,15.178022,,12596.4636542,115.0,1.0,1.0,1.0,20.718000000000004,,,0.166,,0.05,,0.431,0.036000000000000004,0.02
6842,,0.42708500000000005,0.172422,0.147552,0.162216,0.039798,1589.0,1573.0,19.7464658,,12604.904632200001,117.8,1.0,1.0,1.0,28.401999999999997,,,0.134,,0.05,,0.446,0.027000000000000003,0.02
6843,3.6748887999999997,0.3982,0.141732,0.124458,0.143879,0.039307,1554.0,1577.0,10.7054461,,13275.971223,115.3,1.0,1.0,1.0,15.398,,,0.145,,0.05,,0.41700000000000004,0.017,0.02
6844,3.7716186,0.42776149999999996,0.163494,0.190944,0.16623,0.0387584,1558.0,1577.0,17.6629078,,12994.209354100001,114.2,1.0,1.0,1.0,24.365,,0.01007,0.225,,0.05,,0.435,0.025,0.02
6845,3.0,0.410554,0.12020399999999999,0.124278,0.137449,0.0388446,1590.0,1573.0,12.6744681,,12197.8723404,114.1,1.0,1.0,1.0,17.871,,0.00532,0.07200000000000001,,0.05,,0.43,,0.02
6846,1.4079073999999998,0.497895,0.14548599999999998,0.237166,0.226525,0.0391337,1613.0,1578.0,20.7833698,,11529.0102389,115.5,1.0,1.0,1.0,31.66,,,0.512,,0.05,,0.535,0.066,0.02
6847,2.8408104,0.40345,0.13838399999999998,0.153132,0.159888,0.039711,1575.0,1573.0,13.638327499999999,,12116.6392092,117.9,1.0,1.0,1.0,19.570999999999998,,,0.15700000000000006,,0.05,,0.423,0.03,0.02
6848,2.494469,0.357635,0.094302,0.04331,0.11311700000000001,0.0391624,1570.0,1577.0,15.160852100000001,,12017.910447799999,114.5,1.0,1.0,1.0,19.965999999999998,,,0.135,,0.05,,0.379,0.048,0.02
6849,2.8741092999999998,0.378762,0.10546199999999999,0.042647000000000004,0.132796,0.038324800000000006,1590.0,1625.0,12.894870800000001,,12589.2786234,112.7,1.0,1.0,1.0,18.017,,0.01026,0.239,,0.05,,0.391,0.05,0.02
6850,,0.41523699999999997,0.107136,0.125382,0.12715,0.0382961,1587.0,1585.0,11.5007892,,12724.3636364,113.5,1.0,1.0,1.0,17.002,,0.01406,0.096,,0.05,,0.428,0.045,0.02
6851,,0.408335,0.11383199999999999,0.101566,0.08491,0.0388446,1587.0,1588.0,16.118652400000002,,12360.1880878,114.6,1.0,1.0,1.0,21.796,,0.0133,0.168,,0.05,,0.42,0.05,0.02
6852,2.8067485,0.46470150000000005,0.138942,0.18363,0.18889,0.0401733,1579.0,1580.0,17.7695122,,12306.899723999999,118.8,1.0,1.0,1.0,24.285,,0.00627,0.17,,0.05,,0.49,0.076,0.02
6853,3.0,0.395135,0.143406,0.12231199999999999,0.15064,0.0400001,1595.0,1578.0,16.3480263,,12365.0397276,117.5,1.0,1.0,1.0,22.088,,,0.126,,0.05,,0.413,0.049,0.02
6854,2.0,0.448745,0.083142,0.083727,0.11786500000000001,0.03948019999999999,1587.0,1564.0,20.6616485,,11966.785714299998,115.7,1.0,1.0,1.0,36.904,,,0.145,,0.05,,0.49200000000000005,0.05,0.02
6855,2.7129630000000002,0.35971,0.081468,0.094808,0.15348,0.0393645,1603.0,1579.0,21.838608100000002,,12370.8378672,115.5,1.0,1.0,1.0,29.288,,,0.11,,0.05,,0.382,0.051,0.02
6856,3.3122437000000007,0.413876,0.13838399999999998,0.171784,0.14859,0.0384981,1574.0,1578.0,19.2702024,,13364.0535373,114.3,1.0,1.0,1.0,26.443,,0.0060799999999999995,0.166,,0.05,,0.428,0.051,0.02
6857,,0.4092475,0.123876,0.093159,0.161355,0.039913800000000006,1589.0,1575.0,18.3788294,,11566.375545899999,117.8,1.0,1.0,1.0,24.596999999999998,,0.01045,0.067,,0.05,,0.423,0.05,0.02
6858,2.5865895,0.45722700000000005,0.10602,0.113008,0.13278,0.0404911,1565.0,1580.0,13.9903293,,11340.428911799998,117.1,1.0,1.0,1.0,18.646,,0.01026,0.08,,0.05,,0.485,0.051,0.02
6859,2.5861472,0.4194675,0.129456,0.144736,0.16691,0.0390467,1602.0,1582.0,25.846715300000003,,11742.5742574,114.6,1.0,1.0,1.0,35.41,,0.00665,0.287,,0.05,,0.43700000000000006,0.051,0.02
6860,,0.358667,0.16182,0.141101,0.14993499999999998,0.0395673,1574.0,1577.0,17.8015855,,10911.0759494,114.7,1.0,1.0,1.0,26.198,,0.03306,0.113,,0.05,,0.325,0.04,0.02
6861,2.2974238999999996,0.36775,0.1395,0.069357,0.140875,0.039191199999999995,1600.0,1579.0,14.118640099999999,,11250.0,115.7,1.0,1.0,1.0,20.072,,,0.122,,0.05,,0.382,0.049,0.02
6862,2.098476,0.38506999999999997,0.137268,0.115455,0.151995,0.06782830000000001,1595.0,1569.0,15.433624499999999,20.607654699999998,11503.5714286,118.5,1.0,1.0,1.0,11.780999999999999,14.059000000000001,,0.166,,0.05,,0.402,0.05,0.02
6863,3.6574712999999996,0.34571,0.131688,0.100563,0.11471500000000001,0.0666513,1588.0,1585.0,19.288199399999996,19.5442295,12794.1361257,116.2,1.0,1.0,1.0,21.066999999999997,8.138,,0.08,,0.05,,0.355,0.049,0.02
6864,4.3505587,0.37488,0.152892,0.152254,0.12414000000000001,0.0651835,1563.0,1600.0,16.886434299999998,22.473570300000002,13886.910994799999,114.3,1.0,1.0,1.0,22.337,8.078,,0.159,,0.05,,0.385,0.092,0.02
6865,3.7807692000000004,0.270935,0.11773800000000001,0.08178400000000001,0.07318999999999999,0.0641438,1550.0,1593.0,12.0145149,11.946840400000001,13139.741750399999,114.2,1.0,1.0,1.0,12.692,5.093999999999999,,0.081,,0.05,,0.266,0.06,0.02
6866,3.0,0.419865,0.13671,0.19426,0.18791,0.06515169999999999,1637.0,1598.0,18.789723300000002,23.8306748,11716.030534399999,114.6,1.0,1.0,1.0,21.128,9.711,,0.259,,0.05,,0.442,0.049,0.02
6867,3.0,0.326405,0.179118,0.163224,0.30498000000000003,0.03893169999999999,1553.0,1618.0,17.3084181,,14086.3780359,114.6,1.0,1.0,1.0,31.184,,,0.428,,0.05,,0.32,0.05,0.02
6868,3.3908288,0.5023449999999999,0.146754,0.173862,0.403974,0.0399426,1595.0,1586.0,22.6118701,,13089.147982100001,117.1,1.0,1.0,1.0,33.654,,,0.306,,0.05,,0.5429999999999999,0.027999999999999997,0.02
6869,3.0,0.405645,0.08649,0.119876,0.33888,0.03572569999999999,1570.0,1588.0,17.607644600000004,,12285.0,105.6,1.0,1.0,1.0,28.406999999999996,,,0.18899999999999997,,0.05,,0.43700000000000006,,0.02
6870,3.3052356,0.45648500000000003,0.165726,0.24470999999999998,0.37708200000000003,0.0396018,1564.0,1588.0,15.954023000000001,,13229.9424184,116.7,1.0,1.0,1.0,27.76,,,0.253,,0.05,,0.48,,0.02
6871,4.246174,0.427475,0.118854,0.141841,0.338415,0.0395239,1549.0,1581.0,19.1046105,,13397.3622964,116.5,1.0,1.0,1.0,26.704,,,0.264,,0.05,,0.457,,0.02
6872,4.4605332,0.43872,,0.015568,0.16609200000000002,0.0405279,1550.0,1581.0,22.5892413,,13832.258064500002,119.3,1.0,1.0,1.0,31.261,,,0.106,,0.05,,0.498,0.03,0.02
6873,3.1167119,0.603625,0.176886,0.280333,0.243375,0.0394668,1592.0,1580.0,19.887497600000003,,13005.436893200002,117.5,1.0,1.0,1.0,29.206999999999997,,,0.251,,0.05,,0.6579999999999999,0.061,0.02
6874,2.0,0.4405,0.149544,0.170659,0.186873,0.038347900000000004,1568.0,1572.0,21.1346764,,12266.4744052,113.4,1.0,1.0,1.0,32.929,,,0.312,,0.05,,0.466,0.027000000000000003,0.02
6875,,0.407415,0.14898599999999998,0.099883,0.150477,0.0392368,1571.0,1586.0,11.279670300000001,,12257.6862124,115.1,1.0,1.0,1.0,15.967,,,0.20199999999999999,,0.05,,0.428,0.027000000000000003,0.02
6876,3.4302926,0.38527,0.108252,0.108169,0.154635,0.0391798,1544.0,1574.0,15.1039652,,12630.7692308,115.1,1.0,1.0,1.0,23.171999999999997,,,0.129,,0.05,,0.408,0.038,0.02
6877,3.0,0.46137,0.16182,0.157797,0.21923099999999998,0.0403272,1590.0,1583.0,19.625405800000003,,12933.5841957,118.4,1.0,1.0,1.0,26.865,,,0.314,,0.05,,0.49,0.036000000000000004,0.02
6878,2.0,0.46853,0.15066,0.164652,0.196128,0.0397816,1564.0,1573.0,19.5993031,,12120.8053691,117.1,1.0,1.0,1.0,28.125,,,0.17,,0.06,,0.49200000000000005,0.036000000000000004,0.02
6879,,0.458495,0.157914,0.187155,0.192609,0.0388641,1614.0,1576.0,23.6528055,,12142.105263200001,115.3,1.0,1.0,1.0,38.173,,,0.376,,0.05,,0.486,0.031,0.02
6880,2.9100203999999996,0.43918,0.1674,0.195624,0.16034400000000001,0.0396389,1597.0,1579.0,15.994919400000002,,12322.421948899999,116.4,1.0,1.0,1.0,23.436999999999998,,,0.158,,0.05,,0.46,0.016,0.02
6881,2.7365063999999997,0.409815,0.13671,0.105459,0.105273,0.039093300000000004,1597.0,1582.0,15.0730103,,11949.295774600001,115.3,1.0,1.0,1.0,23.673000000000002,,,0.149,,0.05,,0.433,0.02,0.02
6882,2.3961424,0.422695,0.14229,0.051452,0.12651600000000002,0.0405279,1595.0,1581.0,21.756247600000002,,11044.408945700001,118.6,1.0,1.0,1.0,31.051,,,0.166,,0.05,,0.45,0.040999999999999995,0.02
6883,2.2896725,0.43603500000000006,0.132246,0.165108,0.14390999999999998,0.0397531,1609.0,1577.0,20.9728814,,11094.915254200001,117.1,1.0,1.0,1.0,30.935,,,0.153,,0.057999999999999996,,0.457,,0.02
6884,,0.383245,0.11773800000000001,0.125162,0.109992,0.0390362,1551.0,1592.0,15.981648499999999,,12731.3609467,114.4,1.0,1.0,1.0,22.836,,,0.085,,0.05,,0.40299999999999997,0.079,0.02
6885,2.5140655,0.4075,0.10044,0.079813,0.125502,0.0395239,1607.0,1577.0,17.110556699999997,,11574.5901639,115.3,1.0,1.0,1.0,25.528000000000002,,,,,0.05,,0.43799999999999994,0.066,0.02
6886,4.3090482,0.38049,0.08928,0.02077,0.063069,0.0382908,1574.0,1628.0,14.486067000000002,,13183.227445999999,113.0,1.0,1.0,1.0,20.534000000000002,,,0.073,,0.05,,0.409,0.036000000000000004,0.02
6887,,0.43268500000000004,0.144522,0.125642,0.125616,0.039925199999999994,1597.0,1593.0,11.5444425,,12161.180124200002,118.4,1.0,1.0,1.0,18.609,,,0.075,,0.05,,0.459,0.038999999999999986,0.02
6888,3.6006711000000005,0.4138495,0.132246,0.15486,0.136737,0.0397816,1560.0,1591.0,16.2260521,,12724.921135600001,117.2,1.0,1.0,1.0,20.242,,0.009309999999999999,0.023,,0.05,,0.426,0.05,0.02
6889,3.6365422,0.352404,0.09876599999999999,0.036955,0.07906200000000001,0.038921199999999996,1590.0,1588.0,13.153792600000001,,12950.9933775,114.0,1.0,1.0,1.0,18.883,,0.01102,,,0.05,,0.359,0.08900000000000001,0.02
6890,3.4535777999999997,0.388308,0.141174,0.140954,0.133626,0.0386969,1546.0,1584.0,15.408799300000002,,12642.6666667,114.0,1.0,1.0,1.0,20.819000000000003,,0.008740000000000001,,,0.05,,0.39399999999999996,0.039,0.02
6891,,0.41282399999999997,0.112158,0.14244,0.141129,0.0390809,1581.0,1571.0,12.3381749,,12699.3630573,115.0,1.0,1.0,1.0,16.187,,0.01102,0.09699999999999999,,0.05,,0.42700000000000005,0.038,0.02
6892,,0.4889835,0.160146,0.213556,0.167442,0.0400351,1589.0,1574.0,7.312622200000001,,12506.493506499999,117.9,1.0,1.0,1.0,9.35,,0.01463,0.111,,0.05,,0.505,0.04,0.02
6893,3.4634638999999994,0.403435,0.13336199999999998,0.151722,0.157194,0.0400639,1562.0,1578.0,12.2911782,,12798.072289200001,117.8,1.0,1.0,1.0,17.532,,,0.013000000000000001,,0.05,,0.424,0.069,0.02
6894,3.6115992999999995,0.457795,0.12108599999999999,0.16246300000000002,0.15945,0.039168,1553.0,1577.0,14.095405800000002,,13313.592233,114.7,1.0,1.0,1.0,20.454,,,,,0.05,,0.493,0.13,0.02
6895,3.7054616,0.38043000000000005,0.126108,0.176309,0.160608,0.039399,1543.0,1570.0,15.471403200000001,,12861.4911606,115.2,1.0,1.0,1.0,21.776,,,,,0.05,,0.396,0.038,0.02
6896,,0.395615,0.107136,0.125343,0.17718299999999998,0.0398329,1592.0,1579.0,14.2578354,,14716.0142349,115.5,1.0,1.0,1.0,18.955,,0.0361,0.017,,0.05,,0.37799999999999995,0.061,0.02
6897,3.5997001,0.438695,0.122202,0.142807,0.173508,0.0398042,1554.0,1580.0,9.420025099999998,,13211.3564669,118.0,1.0,1.0,1.0,12.492,,,0.053,,0.05,,0.47,0.049,0.02
6898,,0.434725,0.167958,0.20692,0.196638,0.0396883,1582.0,1573.0,15.54519,,12469.7720515,117.7,1.0,1.0,1.0,21.366,,,0.062,,0.05,,0.45399999999999996,0.038,0.02
6899,3.0,0.3903255,0.13838399999999998,0.078614,0.147774,0.039196800000000004,1585.0,1577.0,14.111696499999999,,12564.5422943,114.8,1.0,1.0,1.0,18.6,,0.02109,0.063,,0.05,,0.385,0.065,0.02
6900,2.7233332999999997,0.31283,0.146196,0.093666,0.147321,0.0391105,1556.0,1574.0,15.7531703,,12256.379822,114.1,1.0,1.0,1.0,21.118000000000002,,,,,0.05,,0.312,0.06,0.02
