,МАРКА_rare,МАРКА_Э76ХФ,МАРКА_Э90ХАФ,ПРОФИЛЬ_rare,ПРОФИЛЬ_Р65,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
5418,0,1,0,0,1,38.0,42.05,18.533333300000002,42.05,3.004414482568112,0.303865,0.103532,0.128754,0.135121,0.0407798,1556.0,1575.0,8.738975,12943.1654676,115.3,12.22,0.165,0.05,0.308,0.027999999999999997,0.02,0.050854,0.153,0.2,0.18100000000000002,3998.0,0.002,0.539,0.335,0.1,0.6729999999999999,0.006,0.011000000000000001,0.068,0.009000000000000001,0.019,0.449,0.001,0.003,0.002,0.7829999999999999,0.0002,0.42,0.099,0.7859999999999999,0.005,0.01,0.068,0.01,0.016,0.5760000000000001,0.003,0.037000000000000005,3.1,53.2,0.3,12.9,0.1,2.2,24.5,3.7,60.4,0.4,6.0,0.07,2.7,22.0
5419,0,1,0,0,1,37.0,41.716666700000005,18.216666699999998,41.716666700000005,3.004414482568112,0.350275,0.10582000000000001,0.17685,0.156153,0.0417942,1576.0,1579.0,9.9269676,12680.695333900001,117.6,13.804,0.196,0.05,0.363,0.027999999999999997,0.02,0.052119000000000006,0.165,0.276,0.185,3850.0,0.001,0.518,0.335,0.11699999999999999,0.638,0.009000000000000001,0.011000000000000001,0.086,0.008,0.02,0.428,0.001,0.002,0.003,0.7659999999999999,0.0006,0.418,0.11800000000000001,0.784,0.008,0.011000000000000001,0.085,0.008,0.016,0.5660000000000001,0.003,0.037000000000000005,3.6,48.2,0.8,13.7,0.12,1.9,25.6,4.5,58.0,0.3,10.5,0.07,2.4,23.8
5420,0,1,0,0,1,6.0,45.05,32.7,45.05,3.5873839999999997,0.30591,0.106392,0.128574,0.128551,0.042374800000000004,1539.0,1623.0,9.6745838,13855.0458716,111.6,14.527999999999999,0.188,0.05,0.31,0.027999999999999997,0.02,0.052842999999999994,0.14300000000000002,0.2,0.18600000000000003,7551.0,0.001,0.546,0.332,0.098,0.6729999999999999,0.006,0.01,0.065,0.006999999999999999,0.019,0.45399999999999996,0.001,0.002,0.003,0.774,0.0005,0.42100000000000004,0.098,0.7879999999999999,0.005,0.011000000000000001,0.065,0.006999999999999999,0.013000000000000001,0.564,0.002,0.04,2.9,49.1,1.4,11.9,0.37,2.1,23.2,4.4,57.7,0.5,10.0,0.1,2.5,23.4
5421,0,1,0,0,1,7.0,52.8833333,21.533333300000002,52.8833333,2.4713533,0.36594499999999996,0.113828,0.12347999999999999,0.17084000000000002,0.0418528,1603.0,1598.0,10.0245194,13087.6160991,116.8,17.671,0.14300000000000002,0.05,0.38299999999999995,0.027000000000000003,0.02,0.052191999999999995,0.21,0.19,0.19899999999999998,4697.0,0.002,0.522,0.326,0.099,0.682,0.006,0.009000000000000001,0.064,0.01,0.019,0.43200000000000005,0.001,0.002,0.003,0.769,0.0001,0.419,0.10099999999999999,0.792,0.006,0.01,0.065,0.011000000000000001,0.015,0.5770000000000001,0.002,0.038,4.0,49.7,0.8,11.9,0.09,2.2,22.9,4.2,54.4,0.2,6.5,0.07,2.3,23.3
5422,0,1,0,0,1,18.0,41.1666667,21.6666667,41.1666667,2.3857702,0.32682,0.14185599999999998,0.163206,0.183053,0.0401126,1553.0,1592.0,9.658785400000001,13167.692307700001,115.4,13.254000000000001,0.166,0.05,0.32799999999999996,0.036000000000000004,0.02,0.050022000000000004,0.212,0.253,0.248,4755.0,0.001,0.525,0.302,0.10800000000000001,0.6459999999999999,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.006999999999999999,0.018000000000000002,0.428,0.001,0.002,0.002,0.763,0.00031917001769339907,0.42,0.11,0.79,0.006,0.011000000000000001,0.073,0.008,0.013000000000000001,0.561,0.002,0.036000000000000004,3.2,51.0,0.5,13.2,0.11,2.1,24.8,4.0,58.6,0.2,6.4,0.06,2.7,21.5
5423,0,1,0,0,1,20.0,40.716666700000005,19.8,40.716666700000005,3.0,0.27978000000000003,0.113256,0.11606400000000001,0.151198,0.0402281,1545.0,1592.0,10.701804800000001,13469.6969697,113.7,14.495,0.126,0.05,0.27699999999999997,0.035,0.02,0.050166,0.183,0.179,0.198,4445.0,0.002,0.5710000000000001,0.325,0.102,0.682,0.006,0.012,0.069,0.008,0.02,0.447,0.002,0.003,0.003,0.778,0.0003,0.41600000000000004,0.10099999999999999,0.779,0.005,0.013000000000000001,0.069,0.008,0.013000000000000001,0.5579999999999999,0.002,0.037000000000000005,3.0,51.7,0.4,14.8,0.09,2.2,23.2,3.8,55.2,0.4,10.7,0.13,2.2,26.1
5424,0,1,0,0,1,27.0,39.8666667,16.8833333,39.8666667,2.9348576,0.28007,0.157872,0.172188,0.191388,0.0401126,1551.0,1583.0,8.3713178,13173.9387957,113.5,10.799000000000001,0.215,0.05,0.267,0.031,0.02,0.050022000000000004,0.221,0.267,0.276,3707.0,0.001,0.555,0.285,0.105,0.637,0.006,0.011000000000000001,0.069,0.006999999999999999,0.02,0.418,0.001,0.002,0.002,0.7709999999999999,0.0001,0.41600000000000004,0.105,0.782,0.005,0.012,0.07,0.006999999999999999,0.017,0.563,0.002,0.036000000000000004,3.0,50.6,0.6,18.8,0.18,1.9,26.1,3.7,55.9,0.5,10.4,0.14,2.2,26.7
5425,0,1,0,0,1,25.0,39.85,16.05,39.85,3.004414482568112,0.2322919,0.144716,0.120996,0.125818,0.0401704,1555.0,1577.0,7.709661200000001,13263.5514019,114.0,10.241,0.106,0.05,0.191,0.092,0.02,0.050094,0.142,0.188,0.253,3548.0,0.002,0.5870000000000001,0.292,0.084,0.675,0.004,0.011000000000000001,0.054000000000000006,0.008,0.016,0.461,0.002,0.003,0.003,0.769,0.0004,0.41200000000000003,0.084,0.7829999999999999,0.004,0.011000000000000001,0.055,0.008,0.012,0.556,0.002,0.037000000000000005,3.8,57.4,0.5,15.8,0.09,2.5,23.3,4.0,56.1,0.5,12.2,0.11,2.5,22.7
5426,0,1,0,0,1,26.0,40.2333333,17.65,40.2333333,2.5740272999999996,0.28446,0.161304,0.140508,0.153346,0.0419394,1552.0,1578.0,9.6198826,13155.8073654,117.9,12.741,0.136,0.05,0.273,0.064,0.02,0.0523,0.17600000000000002,0.218,0.282,3870.0,0.002,0.561,0.28800000000000003,0.102,0.669,0.006,0.01,0.07,0.009000000000000001,0.019,0.45,0.002,0.003,0.004,0.769,0.0003,0.418,0.10300000000000001,0.7829999999999999,0.006,0.01,0.07,0.01,0.013999999999999999,0.568,0.003,0.038,3.8,50.9,0.4,12.9,0.1,2.3,22.2,4.3,49.4,0.4,8.8,0.07,2.4,20.7
5427,0,1,0,0,1,24.0,39.7,14.85,39.7,2.6141236,0.321085,0.181324,0.155142,0.18540299999999998,0.040692400000000004,1558.0,1578.0,10.645843800000002,13038.383838400001,115.7,14.088,0.17300000000000001,0.05,0.314,0.027000000000000003,0.02,0.050745,0.21899999999999997,0.24,0.317,3227.0,0.002,0.535,0.267,0.08800000000000001,0.652,0.004,0.009000000000000001,0.052000000000000005,0.008,0.02,0.42,0.001,0.002,0.003,0.765,0.0002,0.415,0.08800000000000001,0.782,0.003,0.011000000000000001,0.053,0.008,0.015,0.5660000000000001,0.002,0.037000000000000005,3.7,50.3,0.4,17.2,0.14,2.0,25.3,3.7,55.3,0.5,10.4,0.13,2.2,25.9
5428,0,1,0,0,1,24.0,40.3666667,16.8166667,40.3666667,3.004414482568112,0.24131,0.13727999999999999,0.11817000000000001,0.13677899999999998,0.040432800000000005,1547.0,1581.0,11.22436,13557.978196200002,113.3,15.103,0.128,0.05,0.225,0.084,0.02,0.050926,0.16,0.183,0.24,3800.0,0.002,0.58,0.303,0.102,0.684,0.006999999999999999,0.012,0.07400000000000001,0.009000000000000001,0.018000000000000002,0.45299999999999996,0.002,0.003,0.003,0.772,0.0002,0.41600000000000004,0.102,0.782,0.006999999999999999,0.012,0.075,0.009000000000000001,0.013000000000000001,0.562,0.003,0.038,3.2,55.3,0.4,14.7,0.1,2.2,24.7,3.5,56.3,0.7,13.1,0.12,2.3,24.4
5429,0,1,0,0,1,28.0,39.716666700000005,13.983333300000002,39.716666700000005,2.6233333,0.27271,0.12584,0.08982000000000001,0.151816,0.0402471,1556.0,1576.0,9.5075955,13340.1668653,114.4,12.587,0.1321788260167713,0.05,0.267,0.08,0.02,0.050817,0.195,0.13699999999999998,0.22,3109.0,0.002,0.56,0.315,0.092,0.71,0.006,0.011000000000000001,0.057999999999999996,0.01,0.017,0.449,0.002,0.003,0.003,0.778,0.0005,0.418,0.09300000000000001,0.7829999999999999,0.005,0.011000000000000001,0.06,0.012,0.013999999999999999,0.57,0.003,0.038,3.2,53.7,0.3,14.3,0.1,2.4,22.3,3.6,54.5,0.6,13.6,0.12,2.2,25.2
5430,0,1,0,0,1,33.0,42.5166667,16.0166667,42.5166667,3.004414482568112,0.261945,0.144716,0.146556,0.145878,0.040677099999999994,1554.0,1576.0,8.607683300000001,13437.2528616,115.6,12.199000000000002,0.07400000000000001,0.05,0.248,0.025,0.02,0.05136,0.162,0.228,0.253,3587.0,0.002,0.585,0.298,0.109,0.659,0.008,0.01,0.07,0.01,0.019,0.44299999999999995,0.002,0.003,0.003,0.772,0.0002,0.415,0.10800000000000001,0.78,0.006999999999999999,0.013000000000000001,0.07,0.011000000000000001,0.017,0.5670000000000001,0.002,0.038,3.5,52.7,0.3,17.3,0.08,2.3,22.9,4.0,50.7,0.8,13.1,0.1,2.3,22.0
5431,0,1,0,0,1,32.0,40.1833333,19.4833333,40.1833333,3.2171749,0.31301,0.149864,0.149706,0.16956500000000002,0.040849,1541.0,1583.0,10.5733167,13257.485029899999,118.4,14.133,0.1321788260167713,0.05,0.31,0.036000000000000004,0.02,0.051577,0.19699999999999998,0.23199999999999998,0.262,4305.0,0.002,0.547,0.29600000000000004,0.10099999999999999,0.6559999999999999,0.011000000000000001,0.012,0.07400000000000001,0.008,0.019,0.431,0.002,0.003,0.003,0.77,0.0003,0.413,0.10099999999999999,0.775,0.011000000000000001,0.012,0.075,0.01,0.015,0.562,0.003,0.037000000000000005,3.5,48.3,0.5,11.6,0.18,2.3,20.7,5.2,56.0,0.4,12.1,0.08,2.4,23.0
5432,0,1,0,0,1,31.0,40.5166667,16.6666667,40.5166667,3.5508555,0.30814,0.169312,0.160524,0.176448,0.0403904,1549.0,1581.0,9.6116002,13791.6,117.2,12.981,0.062,0.05,0.3,0.061,0.02,0.050998,0.203,0.249,0.29600000000000004,3831.0,0.002,0.545,0.281,0.105,0.6509999999999999,0.006,0.011000000000000001,0.061,0.009000000000000001,0.019,0.43,0.002,0.003,0.003,0.757,0.0003,0.41600000000000004,0.10400000000000001,0.782,0.005,0.011000000000000001,0.061,0.009000000000000001,0.013999999999999999,0.5720000000000001,0.002,0.037000000000000005,3.8,55.1,0.3,14.9,0.1,2.2,25.0,3.8,50.4,0.6,10.6,0.11,2.2,22.8
5433,0,1,0,0,1,33.0,39.85,10.0,39.85,1.0,0.343685,0.16073199999999999,0.14724,0.193666,0.039674400000000005,1596.0,1585.0,11.1101631,12252.0,113.7,14.758,0.064,0.05,0.34600000000000003,0.027999999999999997,0.02,0.050094,0.235,0.22699999999999998,0.281,2042.0,0.002,0.517,0.281,0.084,0.657,0.008,0.011000000000000001,0.07400000000000001,0.008,0.015,0.41,0.001,0.002,0.003,0.755,0.0004,0.413,0.08199999999999999,0.7809999999999999,0.006999999999999999,0.011000000000000001,0.075,0.009000000000000001,0.012,0.569,0.002,0.037000000000000005,2.9,51.8,0.7,18.7,0.16,2.0,25.3,3.8,54.9,0.4,10.9,0.16,2.1,26.0
5434,0,1,0,0,1,35.0,39.8666667,16.35,39.8666667,2.4022678,0.32384270000000004,0.149292,0.14076,0.139722,0.039961199999999995,1607.0,1601.0,7.9818562,13148.6238532,113.8,10.607000000000001,0.07400000000000001,0.05,0.313,0.039,0.02,0.050456,0.155,0.21899999999999997,0.261,3583.0,0.002,0.5429999999999999,0.285,0.092,0.6609999999999999,0.006999999999999999,0.01,0.063,0.008,0.016,0.439,0.001,0.002,0.003,0.775,0.00031917001769339907,0.41,0.091,0.7809999999999999,0.006999999999999999,0.01,0.064,0.009000000000000001,0.016,0.5529999999999999,0.002,0.037000000000000005,5.9,49.9,0.7,26.5,0.11,2.4,20.8,4.4,58.2,0.7,10.7,0.1,2.5,22.9
5435,0,1,0,0,1,40.0,40.5666667,15.666666699999999,40.5666667,2.2623723,0.29243,0.146432,0.10416600000000001,0.150539,0.0395889,1575.0,1583.0,11.3339359,13174.468085100001,114.5,15.325999999999999,0.073,0.05,0.28700000000000003,0.037000000000000005,0.02,0.049986,0.187,0.16,0.256,3440.0,0.002,0.547,0.294,0.078,0.696,0.01,0.011000000000000001,0.081,0.009000000000000001,0.016,0.446,0.002,0.003,0.003,0.755,0.0003,0.41600000000000004,0.079,0.7909999999999999,0.01,0.013000000000000001,0.083,0.01,0.013000000000000001,0.5710000000000001,0.003,0.037000000000000005,3.7,54.6,0.5,15.2,0.09,2.4,22.4,4.3,57.6,0.5,9.9,0.09,2.5,22.6
5436,0,1,0,0,1,25.0,46.9,24.0166667,46.9,3.7117371,0.26965500000000003,0.159588,0.116568,0.169594,0.0384714,1546.0,1588.0,11.2496802,13648.022206799998,111.8,17.587,0.028999999999999998,0.05,0.256,0.09300000000000001,0.02,0.048575,0.21100000000000002,0.179,0.27899999999999997,5463.0,0.002,0.54,0.275,0.1,0.67,0.006,0.012,0.07,0.008,0.019,0.419,0.002,0.004,0.003,0.767,0.0006,0.41700000000000004,0.10099999999999999,0.79,0.005,0.013000000000000001,0.071,0.011000000000000001,0.013000000000000001,0.5760000000000001,0.004,0.04,3.5,56.1,1.5,12.9,0.92,2.3,24.6,3.7,58.9,0.2,8.5,0.11,2.2,26.3
5437,0,1,0,0,1,30.0,40.716666700000005,22.033333300000002,40.716666700000005,3.437329,0.28955,0.104104,0.08361,0.130549,0.038872199999999996,1551.0,1586.0,11.508063900000002,13359.7579425,114.4,15.619000000000002,0.073,0.05,0.292,0.042,0.02,0.049081,0.165,0.128,0.182,4906.0,0.002,0.5479999999999999,0.33399999999999996,0.086,0.73,0.006999999999999999,0.011000000000000001,0.073,0.011000000000000001,0.02,0.45899999999999996,0.002,0.004,0.004,0.7509999999999999,0.0002,0.418,0.086,0.799,0.006999999999999999,0.012,0.07400000000000001,0.013000000000000001,0.019,0.5720000000000001,0.003,0.038,4.2,56.8,0.6,8.6,0.23,2.4,23.9,3.4,57.2,0.4,6.4,0.11,2.1,26.7
5438,0,1,0,0,1,39.0,40.6833333,25.6166667,40.6833333,5.224375299999999,0.271025,0.13442,0.097686,0.11941700000000001,0.037841,1552.0,1631.0,11.841212599999999,15039.427456099998,111.2,16.058,0.171,0.05,0.263,0.05472961086294361,0.02,0.047779,0.142,0.151,0.235,6421.0,0.002,0.569,0.303,0.09,0.7040000000000001,0.005,0.01,0.057999999999999996,0.011000000000000001,0.018000000000000002,0.46299999999999997,0.002,0.003,0.003,0.764,0.00031917001769339907,0.418,0.08900000000000001,0.79,0.004,0.011000000000000001,0.057999999999999996,0.012,0.013000000000000001,0.561,0.003,0.037000000000000005,3.7,52.1,0.6,17.1,0.12,2.1,24.9,3.7,57.8,0.3,8.4,0.14,2.2,26.5
5439,0,1,0,0,1,36.0,48.2,27.483333299999998,48.2,3.4439722,0.30249000000000004,0.14300000000000002,0.155808,0.141246,0.0384714,1534.0,1596.0,9.649170100000001,13314.978775,113.0,15.503,0.16399999999999998,0.05,0.298,0.05472961086294361,0.02,0.048575,0.151,0.243,0.25,6099.0,0.002,0.535,0.29600000000000004,0.084,0.6459999999999999,0.008,0.011000000000000001,0.077,0.006,0.018000000000000002,0.445,0.002,0.003,0.004,0.774,0.0011,0.415,0.084,0.784,0.008,0.013000000000000001,0.077,0.006999999999999999,0.015,0.555,0.002,0.037000000000000005,4.0,55.9,0.3,14.0,0.08,2.2,25.6,3.9,57.1,0.3,11.6,0.1,2.2,26.4
5440,0,1,0,0,1,50.0,43.8833333,26.3333333,43.8833333,3.6463346,0.28724,0.14300000000000002,0.058679999999999996,0.133484,0.0388151,1533.0,1594.0,9.909912599999998,13299.4936709,114.2,14.495999999999999,0.015,0.05,0.28300000000000003,0.05472961086294361,0.02,0.049009,0.18,0.08800000000000001,0.25,5837.0,0.002,0.55,0.297,0.083,0.743,0.006,0.009000000000000001,0.062,0.011000000000000001,0.017,0.451,0.002,0.003,0.003,0.767,0.0004,0.413,0.083,0.789,0.005,0.011000000000000001,0.062,0.012,0.013999999999999999,0.561,0.003,0.036000000000000004,3.7,58.8,0.6,9.3,0.09,2.6,22.8,4.0,56.8,0.4,13.2,0.09,2.2,26.3
5441,0,1,0,0,1,62.0,45.8333333,24.95,45.3333333,3.3701068,0.280225,0.141284,0.15129,0.13609300000000002,0.038872199999999996,1543.0,1590.0,11.0541176,14027.254509,113.2,16.704,0.141,0.05,0.271,0.05472961086294361,0.02,0.049081,0.145,0.23600000000000002,0.247,5833.0,0.002,0.5539999999999999,0.294,0.086,0.659,0.006999999999999999,0.011000000000000001,0.07,0.006999999999999999,0.015,0.451,0.002,0.003,0.004,0.755,0.0003,0.415,0.087,0.8009999999999999,0.006999999999999999,0.012,0.071,0.008,0.01,0.58,0.003,0.037000000000000005,4.6,57.4,0.4,11.2,0.07,2.3,25.1,4.8,53.8,0.6,8.3,0.08,2.3,23.0
5442,0,1,0,0,1,69.0,46.198628150815054,19.05,41.35,3.4188947999999995,0.26381,0.161304,0.17847000000000002,0.146817,0.0388151,1555.0,1580.0,11.08948,13429.9212598,114.7,15.285,0.132,0.05,0.24600000000000002,0.05472961086294361,0.02,0.049009,0.15,0.27899999999999997,0.282,4264.0,0.002,0.5710000000000001,0.281,0.092,0.633,0.006,0.013999999999999999,0.065,0.006999999999999999,0.018000000000000002,0.456,0.002,0.002,0.003,0.759,0.0002,0.41600000000000004,0.096,0.7859999999999999,0.005,0.013000000000000001,0.068,0.008,0.015,0.56,0.002,0.035,3.8,57.4,0.5,10.6,0.08,2.3,24.8,3.7,58.5,0.4,11.3,0.07,2.2,26.4
5443,0,1,0,0,1,34.0,43.7,23.95,43.7,3.9916766000000004,0.33305500000000005,0.181324,0.199548,0.16303800000000002,0.039101800000000006,1536.0,1572.0,9.8801153,14121.9206681,114.2,14.285,0.145,0.05,0.327,0.027999999999999997,0.02,0.049371,0.166,0.312,0.317,5637.0,0.002,0.521,0.264,0.079,0.62,0.006,0.011000000000000001,0.065,0.005,0.016,0.424,0.002,0.002,0.003,0.762,0.0002,0.419,0.079,0.792,0.005,0.011000000000000001,0.062,0.006,0.013999999999999999,0.561,0.003,0.036000000000000004,3.4,49.0,0.6,8.0,0.07,2.2,21.8,3.7,55.0,0.7,10.1,0.17,2.2,25.6
5444,0,1,0,0,1,24.0,40.85,25.283333300000002,40.85,3.6923077000000006,0.30837,0.19448,0.227214,0.145857,0.038556900000000005,1530.0,1576.0,10.8673935,13723.665128499999,113.4,14.674000000000001,0.149,0.05,0.293,0.027000000000000003,0.02,0.048683,0.128,0.35700000000000004,0.34,5783.0,0.001,0.536,0.256,0.091,0.584,0.005,0.011000000000000001,0.057999999999999996,0.004,0.016,0.433,0.002,0.002,0.003,0.764,0.0004,0.419,0.092,0.784,0.005,0.012,0.059000000000000004,0.005,0.012,0.5579999999999999,0.003,0.036000000000000004,3.6,54.5,1.2,10.3,0.11,2.2,25.2,3.5,58.1,0.9,12.5,0.13,2.2,26.0
5445,0,1,0,0,1,22.0,39.5166667,14.233333300000002,39.5166667,4.0,0.31021,0.178464,0.20833200000000002,0.186968,0.0397315,1591.0,1591.0,12.8363405,12793.911006999999,115.3,16.837,0.174,0.05,0.299,0.026000000000000002,0.02,0.050166,0.19899999999999998,0.325,0.312,3035.0,0.002,0.544,0.271,0.08199999999999999,0.611,0.005,0.01,0.057,0.006,0.013999999999999999,0.41700000000000004,0.001,0.002,0.003,0.762,0.0002,0.415,0.083,0.7879999999999999,0.005,0.012,0.057999999999999996,0.006999999999999999,0.012,0.5770000000000001,0.002,0.036000000000000004,3.7,51.1,0.6,12.3,0.1,2.1,24.0,4.0,55.5,0.6,12.0,0.16,2.2,25.7
5446,0,1,0,0,1,21.0,39.9,21.55,39.9,3.2280585,0.302605,0.18704400000000002,0.234558,0.185693,0.0398463,1552.0,1574.0,12.1706767,13464.5011601,116.4,16.187,0.14800000000000002,0.05,0.287,0.05472961086294361,0.02,0.050311,0.18600000000000003,0.36700000000000005,0.327,4836.0,0.001,0.5479999999999999,0.265,0.092,0.5920000000000001,0.005,0.011000000000000001,0.057999999999999996,0.005,0.018000000000000002,0.42100000000000004,0.001,0.002,0.003,0.755,0.0003,0.41600000000000004,0.09,0.792,0.004,0.012,0.059000000000000004,0.006,0.015,0.5660000000000001,0.003,0.036000000000000004,3.8,56.0,0.5,11.7,0.1,2.3,24.8,3.8,56.4,0.8,11.3,0.15,2.1,26.6
5447,0,1,0,0,1,16.0,41.8833333,15.883333300000002,41.8833333,2.513355,0.37282,0.175032,0.206298,0.181193,0.0399033,1603.0,1582.0,11.1955254,12103.2528856,117.2,15.568,0.188,0.05,0.377,0.028999999999999998,0.02,0.050383,0.191,0.322,0.306,3204.0,0.002,0.479,0.27699999999999997,0.083,0.616,0.006999999999999999,0.01,0.071,0.006999999999999999,0.016,0.409,0.001,0.002,0.003,0.769,0.0001,0.415,0.083,0.787,0.006,0.012,0.071,0.008,0.013000000000000001,0.5589999999999999,0.002,0.034,3.6,56.3,0.5,11.2,0.09,2.2,25.3,3.6,57.0,0.4,9.8,0.11,2.2,26.4
5448,0,1,0,0,1,15.0,44.9,20.9,44.9,2.6959619999999997,0.28896,0.187616,0.184248,0.152316,0.0388733,1569.0,1571.0,9.3020045,12467.942583700002,112.9,13.922,0.14800000000000002,0.05,0.272,0.028,0.02,0.048647,0.156,0.28800000000000003,0.32799999999999996,4343.0,0.001,0.5489999999999999,0.259,0.076,0.612,0.003,0.009000000000000001,0.045,0.006999999999999999,0.016,0.43200000000000005,0.001,0.002,0.002,0.758,0.0002,0.419,0.078,0.785,0.002,0.01,0.047,0.008,0.013000000000000001,0.562,0.002,0.034,3.5,58.4,0.3,10.3,0.07,2.4,24.6,3.1,56.4,0.7,7.4,0.18,2.2,25.4
5449,0,1,0,0,1,20.0,43.533333299999995,15.633333300000002,43.533333299999995,3.0,0.32889,0.157872,0.17811,0.156499,0.040402099999999996,1599.0,1589.0,11.365084199999998,12496.375266500001,112.4,16.492,0.191,0.05,0.327,0.05472961086294361,0.02,0.050383,0.165,0.278,0.276,3256.0,0.002,0.521,0.28300000000000003,0.092,0.628,0.008,0.009000000000000001,0.075,0.006999999999999999,0.019,0.43,0.001,0.002,0.003,0.76,0.0002,0.41700000000000004,0.09300000000000001,0.7879999999999999,0.006999999999999999,0.011000000000000001,0.076,0.008,0.015,0.5660000000000001,0.002,0.036000000000000004,3.7,53.3,0.4,15.6,0.06,2.1,25.1,4.7,53.7,0.9,10.8,0.07,2.4,22.3
5450,0,1,0,0,1,19.0,41.6833333,12.85,41.6833333,3.004414482568112,0.339355,0.173316,0.20651399999999998,0.189077,0.040605800000000004,1591.0,1579.0,10.768990400000002,13349.4163424,115.8,14.933,0.128,0.05,0.336,0.05472961086294361,0.02,0.050637,0.203,0.322,0.303,2859.0,0.001,0.527,0.276,0.09699999999999999,0.604,0.008,0.011000000000000001,0.077,0.006,0.019,0.414,0.001,0.002,0.002,0.7609999999999999,0.0001,0.41700000000000004,0.09699999999999999,0.7809999999999999,0.006999999999999999,0.01,0.078,0.006999999999999999,0.017,0.569,0.002,0.036000000000000004,3.5,45.6,0.5,10.7,0.08,2.1,21.3,3.5,55.3,0.5,10.2,0.16,2.2,25.5
5451,0,1,0,0,1,18.0,41.55,16.3166667,41.55,3.0,0.342915,0.159588,0.230634,0.225043,0.0413885,1587.0,1572.0,8.1381555,12590.8069459,118.2,11.251,0.22399999999999998,0.05,0.342,0.027999999999999997,0.02,0.051613,0.248,0.359,0.27899999999999997,3424.0,0.001,0.535,0.29,0.105,0.585,0.009000000000000001,0.009000000000000001,0.07200000000000001,0.006,0.019,0.384,0.001,0.002,0.003,0.763,0.0002,0.41600000000000004,0.10400000000000001,0.7809999999999999,0.008,0.009000000000000001,0.07200000000000001,0.006,0.016,0.57,0.002,0.036000000000000004,3.4,47.3,0.6,15.5,0.22,1.9,25.4,3.8,52.5,0.6,10.3,0.22,2.1,25.1
5452,0,1,0,0,1,20.0,42.8666667,22.533333300000002,42.8666667,2.3712021,0.31238,0.109824,0.16362000000000002,0.15252000000000002,0.0410693,1537.0,1575.0,9.6711509,12786.3905325,115.8,13.819,0.15,0.05,0.316,0.027999999999999997,0.02,0.051215,0.165,0.255,0.192,4802.0,0.001,0.536,0.32899999999999996,0.125,0.64,0.012,0.009000000000000001,0.081,0.006,0.021,0.44,0.002,0.003,0.003,0.767,0.0002,0.41700000000000004,0.122,0.78,0.011000000000000001,0.011000000000000001,0.081,0.006999999999999999,0.016,0.57,0.003,0.037000000000000005,3.9,53.4,0.5,14.5,0.12,2.1,25.6,4.2,54.8,0.7,6.7,0.08,2.3,23.5
5453,0,1,0,0,1,21.0,41.6666667,15.9666667,41.6666667,3.004414482568112,0.331065,0.12183599999999999,0.134838,0.151789,0.04075019999999999,1573.0,1578.0,8.7168904,13580.7933194,114.5,12.085,0.14800000000000002,0.05,0.33799999999999997,0.027999999999999997,0.02,0.050817,0.17600000000000002,0.209,0.213,3614.0,0.001,0.527,0.319,0.08900000000000001,0.665,0.008,0.009000000000000001,0.067,0.006999999999999999,0.018000000000000002,0.436,0.001,0.003,0.002,0.759,0.0001,0.418,0.08900000000000001,0.784,0.006999999999999999,0.011000000000000001,0.067,0.008,0.017,0.569,0.002,0.037000000000000005,3.0,52.0,1.2,14.4,0.24,2.0,25.7,3.0,53.8,0.8,6.4,0.11,2.4,22.8
