t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),эл. энергия (интенс.),расход газ Ar,сыпуч известь РП,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,химсталь первый Al_1,химсталь первый Mn_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний Ca,химсталь последний Mn,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
30.0,40.3666667,15.65,40.3666667,3.3057898,0.251805,0.14734,0.107346,0.14597100000000002,0.04006919999999999,1552.0,7.1204789,13778.913738,9.581,0.07400000000000001,0.046,0.02,0.183,0.156,0.002,0.693,0.45399999999999996,0.003,0.003,0.0003,0.7829999999999999,0.564,0.037000000000000005,4.8,47.1,0.4,12.2,0.13,2.2,21.3,4.5,55.3,0.6,11.3,0.12,2.2,25.5
30.0,40.2,15.5333333,40.2,3.4217822,0.30433499999999997,0.15623599999999999,0.165502,0.140781,0.0392905,1551.0,7.9701493,13731.7596567,10.68,0.095,0.032,0.02,0.153,0.244,0.002,0.6409999999999999,0.461,0.003,0.003,0.0002,0.7879999999999999,0.56,0.036000000000000004,4.2,48.1,0.7,8.8,0.07,2.4,20.3,4.2,48.9,0.6,9.3,0.07,2.4,20.5
28.0,41.6833333,12.833333300000001,41.6833333,2.0,0.30061,0.140112,0.123805,0.14221199999999998,0.039492900000000004,1570.0,10.7467413,12642.0779221,14.932,0.095,0.04,0.02,0.171,0.18100000000000002,0.002,0.675,0.461,0.003,0.003,0.0002,0.7929999999999999,0.561,0.036000000000000004,3.8,54.6,0.4,16.2,0.12,2.1,25.5,3.9,53.1,0.8,13.8,0.15,2.2,25.2
25.0,41.716666700000005,13.85,41.716666700000005,2.3371501,0.34763,0.174584,0.192974,0.176289,0.0401266,1560.0,10.0305234,13204.332129999999,13.948,0.155,0.031,0.02,0.19699999999999998,0.284,0.002,0.622,0.435,0.003,0.003,0.0001,0.7829999999999999,0.564,0.035,4.0,47.3,0.3,13.4,0.08,2.1,22.4,4.3,56.3,0.5,12.6,0.16,2.2,25.7
26.0,43.716666700000005,15.7166667,43.716666700000005,2.9896507999999997,0.347385,0.161796,0.16871,0.161151,0.0402708,1564.0,9.6845266,13380.699894,13.978,0.14300000000000002,0.039,0.02,0.183,0.248,0.002,0.648,0.449,0.003,0.003,0.0002,0.7879999999999999,0.5770000000000001,0.037000000000000005,5.0,52.0,0.3,10.9,0.06,2.2,23.5,4.8,53.8,0.9,14.6,0.16,2.2,25.4
33.0,39.033333299999995,15.516666699999998,41.5166667,2.7927316,0.33675,0.15901600000000002,0.17902200000000001,0.150651,0.0399249,1583.0,10.218980499999999,13553.1686359,14.088,0.149,0.064,0.02,0.163,0.264,0.002,0.629,0.441,0.003,0.003,0.0002,0.777,0.556,0.034,4.4,45.4,0.5,11.0,0.1,2.2,20.7,4.6,56.1,0.7,11.1,0.12,2.2,25.4
38.0,44.5166667,19.6833333,44.5166667,2.0796735,0.33618000000000003,0.142336,0.131955,0.10116,0.0387143,1583.0,10.171428599999999,11696.1896698,14.952,0.14500000000000002,0.041,0.02,0.105,0.195,0.001,0.652,0.452,0.003,0.003,0.0004,0.772,0.5529999999999999,0.036000000000000004,3.8,52.3,1.1,10.7,0.09,2.3,23.0,4.1,56.0,0.6,9.4,0.11,2.2,25.8
42.0,45.5166667,17.1666667,45.5166667,2.2583919,0.31956999999999997,0.163464,0.17732799999999999,0.137181,0.0393774,1583.0,14.264200699999998,12502.135922299998,21.638,0.177,0.07200000000000001,0.02,0.14300000000000002,0.262,0.002,0.636,0.45799999999999996,0.003,0.003,0.0003,0.7929999999999999,0.574,0.036000000000000004,4.1,54.0,0.4,13.1,0.07,2.1,25.2,4.8,57.2,0.4,8.0,0.1,2.2,25.5
48.0,44.3666667,21.8666667,44.3666667,2.8940865000000002,0.332475,0.165132,0.194615,0.163644,0.04006919999999999,1549.0,12.0208106,13200.914634100001,17.714000000000002,0.19899999999999998,0.032,0.02,0.177,0.287,0.002,0.627,0.447,0.002,0.003,0.001,0.789,0.568,0.037000000000000005,3.8,52.3,0.4,13.2,0.09,2.0,25.6,3.9,56.2,0.5,10.7,0.11,2.2,26.1
23.0,45.8833333,23.5666667,45.8833333,3.8194917999999998,0.29498,0.149008,0.13350399999999998,0.133518,0.0382241,1599.0,12.1906114,13559.830268700001,18.611,0.27399999999999997,0.026000000000000002,0.02,0.154,0.196,0.002,0.674,0.465,0.003,0.004,0.0003,0.797,0.5660000000000001,0.037000000000000005,4.8,53.8,0.5,13.1,0.1,2.2,24.5,4.6,57.5,0.7,11.5,0.1,2.6,22.0
35.0,45.05,22.5166667,45.05,3.469967,0.28981,0.15679200000000001,0.137218,0.12399600000000001,0.03857,1570.0,10.1212951,13366.0991858,15.196,0.125,0.0,0.02,0.138,0.20199999999999999,0.002,0.6709999999999999,0.465,0.003,0.003,0.0003,0.794,0.5670000000000001,0.037000000000000005,4.4,57.0,0.4,11.1,0.1,2.4,23.7,3.4,56.5,0.9,9.4,0.2,2.2,25.5
42.0,48.533333299999995,25.033333300000002,48.533333299999995,3.6241322,0.33359,0.17347200000000002,0.189207,0.159696,0.0388004,1553.0,13.071016499999999,13817.5765646,21.146,0.16399999999999998,0.0,0.02,0.17300000000000001,0.27899999999999997,0.002,0.615,0.43799999999999994,0.003,0.003,0.0004,0.7809999999999999,0.562,0.037000000000000005,4.0,52.9,0.7,12.9,0.11,2.1,24.9,4.3,55.0,0.3,11.3,0.1,2.2,25.5
62.0,45.533333299999995,22.716666699999998,45.533333299999995,3.2727272999999997,0.23256,0.130104,0.119948,0.122334,0.0398094,1548.0,12.5616458,13884.959647799998,18.996,0.133,0.027000000000000003,0.02,0.142,0.17600000000000002,0.002,0.6940000000000001,0.47200000000000003,0.004,0.003,0.0003,0.795,0.561,0.038,4.4,57.3,0.5,9.8,0.12,2.4,23.9,3.7,55.2,0.8,12.1,0.17,2.1,26.3
64.0,44.1833333,18.9833333,44.1833333,2.9896507999999997,0.2977067,0.16402,0.128582,0.147309,0.0396946,1557.0,13.439455800000001,13435.996488100001,19.756,0.14300000000000002,0.027999999999999997,0.02,0.177,0.188,0.002,0.679,0.447,0.003,0.004,0.0005,0.79,0.575,0.037000000000000005,4.2,51.3,0.4,9.4,0.09,2.3,22.5,4.0,56.9,0.6,6.5,0.1,2.2,25.9
41.0,41.7,20.533333300000002,41.7,3.0,0.35118,0.137888,0.17446,0.177582,0.0397233,1552.0,11.5079137,13272.0779221,15.995999999999999,0.162,0.0,0.02,0.20600000000000002,0.256,0.002,0.643,0.426,0.003,0.003,0.0003,0.792,0.562,0.037000000000000005,5.0,54.4,0.4,1.1,0.08,2.2,24.9,4.4,54.7,0.5,12.1,0.12,2.1,25.7
44.0,44.8666667,20.8666667,44.8666667,3.4641733999999995,0.329945,0.13733199999999998,0.14363499999999998,0.140592,0.0391462,1547.0,8.612852900000002,13655.2715655,12.880999999999998,0.139,0.046,0.02,0.161,0.21100000000000002,0.002,0.664,0.446,0.003,0.003,0.0004,0.79,0.568,0.037000000000000005,3.7,56.0,2.3,12.8,0.46,2.3,24.0,4.5,60.4,0.3,10.6,0.08,2.4,25.3
50.0,41.6833333,18.716666699999998,41.6833333,3.3460845999999997,0.352545,0.146228,0.203827,0.161355,0.039002800000000004,1572.0,13.942982800000001,13794.122885100001,19.373,0.128,0.04,0.02,0.17,0.301,0.002,0.615,0.433,0.003,0.003,0.0004,0.7879999999999999,0.573,0.037000000000000005,3.6,54.4,0.8,12.3,0.14,2.3,24.1,4.4,59.3,0.5,10.7,0.09,2.4,25.0
54.0,44.3833333,21.783333300000002,44.3833333,4.0,0.32455,0.157904,0.183204,0.158211,0.0396659,1548.0,12.870255,13873.9097169,18.93,0.141,0.049,0.02,0.17300000000000001,0.27,0.002,0.638,0.439,0.003,0.003,0.0002,0.795,0.57,0.037000000000000005,3.8,56.3,0.4,13.9,0.11,2.3,24.8,4.6,57.9,0.5,11.0,0.11,2.5,22.9
43.0,43.85,13.733333300000002,43.85,3.0,0.40823000000000004,0.10786400000000002,0.125675,0.258828,0.0399249,1582.0,12.140367,12932.038835,17.644000000000002,0.106,0.03,0.02,0.349,0.179,0.002,0.68,0.349,0.003,0.003,0.0003,0.789,0.568,0.037000000000000005,4.1,53.1,0.4,15.5,0.26,2.3,23.4,4.2,50.7,0.3,13.2,0.1,2.3,22.3
45.0,42.533333299999995,17.2,42.533333299999995,2.8108546000000003,0.32718,0.164576,0.155749,0.147504,0.04102,1563.0,12.0084806,12795.348837200001,16.992,0.127,0.028999999999999998,0.02,0.16699999999999998,0.22899999999999998,0.002,0.648,0.444,0.003,0.003,0.0002,0.7829999999999999,0.5660000000000001,0.039,3.7,44.4,0.6,12.9,0.15,2.3,19.6,4.0,50.3,0.4,16.6,0.23,2.2,23.1
34.0,41.85,20.1833333,41.85,2.9896507999999997,0.359675,0.138444,0.157155,0.15046199999999998,0.0404438,1555.0,10.5275986,13291.164327,14.686,0.125,0.028999999999999998,0.02,0.171,0.231,0.002,0.652,0.426,0.003,0.003,0.0003,0.784,0.5660000000000001,0.039,3.7,52.3,0.6,14.7,0.11,2.2,24.1,4.7,50.6,0.6,9.5,0.06,2.3,21.8
38.0,41.9,20.1333333,41.9,2.849444,0.258025,0.11954000000000001,0.104643,0.119853,0.0402134,1542.0,10.706186599999999,12695.3642384,14.95,0.126,0.027999999999999997,0.02,0.14400000000000002,0.153,0.002,0.69,0.45899999999999996,0.003,0.003,0.0003,0.78,0.5770000000000001,0.038,3.7,57.8,0.1,14.9,0.07,2.3,25.2,3.9,65.2,0.7,5.6,0.06,2.8,23.1
40.0,46.3833333,29.366666700000003,46.3833333,2.9896507999999997,0.27187,0.112312,0.08971699999999999,0.107025,0.039982300000000005,1542.0,7.977235799999999,12775.7094211,12.265,0.10400000000000001,0.047,0.02,0.13,0.131,0.002,0.7120000000000001,0.473,0.003,0.003,0.0002,0.7809999999999999,0.5589999999999999,0.037000000000000005,3.4,50.6,1.0,30.4,0.18,2.5,20.1,4.1,58.3,0.7,15.1,0.14,2.6,22.4
41.0,41.8666667,19.15,41.8666667,2.9896507999999997,0.33857,0.147896,0.13456700000000002,0.148137,0.040847,1554.0,10.032469099999998,13156.1357702,13.972999999999999,0.10300000000000001,0.028999999999999998,0.02,0.17600000000000002,0.19699999999999998,0.002,0.677,0.441,0.003,0.003,0.0002,0.784,0.57,0.037000000000000005,3.7,53.3,0.7,13.8,0.09,2.4,22.0,4.3,56.3,0.4,7.1,0.07,2.5,22.4
13.0,41.05,15.683333300000001,41.05,2.9896507999999997,0.35696500000000003,0.131772,0.127699,0.13926,0.040732300000000006,1562.0,10.7276492,13546.865037200001,14.679,0.125,0.027999999999999997,0.02,0.165,0.187,0.002,0.672,0.44,0.003,0.003,0.0003,0.7829999999999999,0.5710000000000001,0.038,3.9,48.9,0.4,11.6,0.09,2.3,21.0,5.4,56.8,0.4,11.1,0.07,2.4,23.3
14.0,41.7,15.5333333,41.7,3.0,0.311055,0.11286800000000001,0.097072,0.109497,0.04102,1560.0,6.3316547,13163.9484979,8.801,0.10400000000000001,0.027999999999999997,0.02,0.131,0.142,0.002,0.6970000000000001,0.47,0.003,0.003,0.0002,0.785,0.5720000000000001,0.039,4.4,53.6,0.3,14.2,0.08,2.3,23.3,4.7,55.1,0.4,7.4,0.06,2.6,21.4
14.0,43.55,12.016666699999998,43.55,2.2354442999999997,0.31215,0.10786400000000002,0.10567,0.133158,0.0406454,1602.0,10.564195199999999,12762.2746186,15.277000000000001,0.125,0.027999999999999997,0.02,0.16399999999999998,0.154,0.002,0.691,0.457,0.003,0.003,0.0002,0.7829999999999999,0.574,0.038,4.3,55.2,0.3,17.9,0.12,2.3,23.9,3.9,51.4,0.5,17.8,0.11,2.3,22.5
15.0,41.55,25.85,41.55,2.9896507999999997,0.25404499999999997,0.099524,0.073331,0.089268,0.0416544,1562.0,8.1032491,13334.622824,11.222999999999999,0.138,0.027999999999999997,0.02,0.109,0.107,0.002,0.72,0.488,0.003,0.003,0.0003,0.7879999999999999,0.551,0.04,3.8,58.5,0.3,14.8,0.08,2.3,25.4,4.8,61.6,0.4,8.4,0.09,2.6,23.4
18.0,43.35,22.6333333,43.35,2.9896507999999997,0.36525,0.10564000000000001,0.10545299999999999,0.149418,0.0401266,1571.0,11.9958478,13580.8541973,17.334,0.14800000000000002,0.027999999999999997,0.02,0.18899999999999997,0.153,0.002,0.696,0.433,0.003,0.003,0.0002,0.7909999999999999,0.565,0.037000000000000005,3.7,47.2,0.8,25.8,0.43,2.0,23.6,4.1,57.1,0.5,11.7,0.12,2.2,25.5
22.0,49.533333299999995,26.85,49.533333299999995,3.7872245,0.29077,0.12676800000000002,0.132874,0.110523,0.0406918,1523.0,12.6735992,14044.692737399999,20.921999999999997,0.125,0.027999999999999997,0.02,0.11900000000000001,0.196,0.002,0.675,0.474,0.003,0.004,0.0002,0.782,0.5670000000000001,0.037000000000000005,4.2,48.3,0.8,13.4,0.12,2.4,20.4,5.0,53.2,1.0,6.8,0.12,2.5,21.0
25.0,42.1833333,21.35,42.1833333,2.9896507999999997,0.33703,0.093408,0.117172,0.11773199999999999,0.040242,1562.0,7.786013400000001,13194.3793911,10.948,0.138,0.028999999999999998,0.02,0.136,0.172,0.002,0.679,0.457,0.003,0.003,0.0002,0.784,0.564,0.038,4.1,51.5,0.4,13.4,0.13,2.3,22.8,4.6,58.6,0.3,9.4,0.11,2.5,23.2
27.0,51.2,19.5,51.2,2.9896507999999997,0.317535,0.14066800000000002,0.144591,0.127125,0.0402704,1552.0,7.4209795,13563.076923100001,12.459000000000001,0.13699999999999998,0.027999999999999997,0.02,0.14,0.213,0.002,0.655,0.452,0.003,0.003,0.0005,0.784,0.5660000000000001,0.038,3.3,51.7,0.3,13.9,0.09,2.3,22.2,4.5,61.3,0.4,8.3,0.38,2.6,23.2
33.0,55.7,20.15,55.7,2.9896507999999997,0.65267,0.16791199999999998,0.24591500000000002,0.295098,0.038763,1571.0,8.4991023,13456.079404499998,15.78,0.13699999999999998,0.036000000000000004,0.02,0.359,0.359,0.001,0.5589999999999999,0.308,0.003,0.003,0.0004,0.778,0.5589999999999999,0.037000000000000005,3.2,51.2,0.6,18.8,0.69,2.1,25.0,3.5,54.8,0.4,15.0,0.12,2.2,26.6
10.0,59.533333299999995,37.1166667,59.533333299999995,5.729580599999999,0.417095,0.19738,0.28855,0.279543,0.0396452,1531.0,14.8893057,15740.098787600002,29.546999999999997,0.365,0.0,0.02,0.319,0.424,0.001,0.52,0.33299999999999996,0.003,0.003,0.0003,0.797,0.574,0.039,3.1,52.0,2.0,13.8,1.66,2.1,24.9,3.6,53.2,0.9,17.6,0.28,2.2,26.3
21.0,54.716666700000005,33.3166667,54.716666700000005,5.0766917000000005,0.41593500000000005,0.155124,0.192632,0.163806,0.0387347,1524.0,9.4873265,14808.804402200001,17.093,0.233,0.034,0.02,0.17800000000000002,0.284,0.001,0.613,0.41700000000000004,0.003,0.003,0.0001,0.784,0.584,0.037000000000000005,3.1,45.5,0.7,13.1,0.16,2.0,22.3,4.2,57.1,0.2,6.8,0.04,2.7,21.3
9.0,48.4,22.8666667,48.4,3.4193674,0.37462,0.113424,0.107725,0.135624,0.0392466,1568.0,14.287869899999999,13877.842565600002,22.936,0.0,0.028999999999999998,0.02,0.16699999999999998,0.157,0.002,0.6859999999999999,0.445,0.002,0.003,0.0003,0.784,0.561,0.036000000000000004,5.2,54.8,0.4,12.7,0.08,2.3,24.1,5.3,51.1,0.7,8.5,0.09,2.4,21.4
12.0,47.033333299999995,29.866666700000003,47.033333299999995,4.4236655,0.3775,0.16791199999999998,0.210227,0.15315,0.0385641,1527.0,7.5004252000000005,14086.607142899999,11.759,0.126,0.029,0.02,0.155,0.311,0.001,0.604,0.428,0.002,0.003,0.0002,0.789,0.575,0.037000000000000005,4.2,55.5,0.3,12.9,0.07,2.2,25.0,4.9,62.1,0.4,5.7,0.07,2.4,25.9
12.0,43.8833333,20.5,43.8833333,3.6763158,0.369225,0.17180399999999998,0.22526,0.19406400000000001,0.038876999999999995,1579.0,11.5840766,13258.536585400001,16.813,0.132,0.0,0.02,0.212,0.332,0.002,0.596,0.40700000000000003,0.003,0.003,0.0003,0.7979999999999999,0.5710000000000001,0.037000000000000005,3.7,51.9,0.4,19.5,0.09,2.0,25.6,3.9,53.5,0.4,14.0,0.08,2.2,24.0
11.0,42.3666667,23.6833333,42.3666667,3.491018,0.391685,0.15401199999999998,0.202003,0.239862,0.039872500000000005,1542.0,14.867365900000001,13733.708655899998,20.868000000000002,0.07400000000000001,0.018000000000000002,0.02,0.29100000000000004,0.295,0.001,0.5820000000000001,0.345,0.004,0.002,0.0005,0.79,0.5660000000000001,0.040999999999999995,3.1,51.7,0.6,14.0,0.61,2.1,24.7,3.8,53.7,0.4,12.5,0.3,2.1,25.4
9.0,40.7,19.55,40.033333299999995,3.9453552000000003,0.35414,0.142336,0.197191,0.20930700000000002,0.0388487,1557.0,13.150791,13847.5703325,17.549,0.22,0.027999999999999997,0.02,0.24600000000000002,0.289,0.001,0.623,0.396,0.002,0.003,0.0003,0.799,0.574,0.036000000000000004,3.8,50.9,0.4,16.2,0.17,2.1,24.6,3.8,56.3,0.3,12.5,0.14,2.4,23.6
7.0,42.35,21.0,41.6833333,3.9130434999999997,0.36953,0.163464,0.22416,0.202275,0.0400148,1556.0,15.512634400000001,13525.7142857,21.248,0.188,0.018000000000000002,0.02,0.225,0.33,0.002,0.605,0.414,0.002,0.005,0.0006,0.8029999999999999,0.581,0.037000000000000005,4.7,53.4,0.2,13.0,0.09,2.2,24.7,3.8,55.2,0.6,12.4,0.3,2.1,25.9
6.0,39.6833333,24.1,39.033333299999995,4.8361790000000004,0.30741999999999997,0.134552,0.163608,0.168372,0.039161699999999994,1516.0,11.7461144,14541.908713699999,15.283,0.21,0.037000000000000005,0.02,0.196,0.24,0.002,0.652,0.419,0.002,0.003,0.0003,0.7959999999999999,0.562,0.038,3.8,56.7,0.6,12.1,0.14,2.6,21.8,4.7,61.9,0.9,7.8,0.11,2.7,23.1
4.0,40.216666700000005,14.8,40.216666700000005,3.5289421,0.26344,0.140112,0.100315,0.155325,0.0388487,1579.0,13.733112300000002,13062.1621622,18.41,0.073,0.038,0.02,0.2,0.145,0.002,0.706,0.44,0.003,0.003,0.0006,0.795,0.5770000000000001,0.037000000000000005,3.6,57.9,0.4,15.5,0.08,2.4,24.6,4.2,57.1,0.5,9.6,0.16,2.2,26.4
4.0,40.716666700000005,15.183333300000001,40.716666700000005,2.7352941000000004,0.34820500000000004,0.11842799999999999,0.12081099999999999,0.178014,0.0398159,1584.0,13.9954973,12763.995609200001,18.995,0.13699999999999998,0.028999999999999998,0.02,0.22699999999999998,0.175,0.002,0.6920000000000001,0.42200000000000004,0.003,0.004,0.0005,0.8,0.5710000000000001,0.036000000000000004,3.7,54.8,0.7,16.1,0.09,2.2,24.6,3.7,58.1,0.6,11.7,0.09,2.3,25.6
5.0,40.8333333,17.0,40.8333333,2.9896507999999997,0.282225,0.1251,0.100982,0.15549000000000002,0.0386207,1576.0,11.1203265,13231.7647059,15.136,0.127,0.027999999999999997,0.02,0.2,0.146,0.002,0.7090000000000001,0.444,0.003,0.003,0.0003,0.79,0.568,0.036000000000000004,4.3,60.8,0.3,12.2,0.06,2.6,23.2,4.2,63.5,0.5,6.3,0.08,2.8,22.8
6.0,41.216666700000005,14.85,41.216666700000005,3.0,0.3488976,0.085624,0.126993,0.210213,0.039957400000000004,1597.0,11.1818859,12577.7777778,15.020999999999999,0.136,0.026000000000000002,0.02,0.27399999999999997,0.183,0.002,0.6859999999999999,0.40299999999999997,0.003,0.003,0.0003,0.7959999999999999,0.57,0.037000000000000005,5.0,57.3,0.5,11.7,0.07,2.6,22.0,4.4,53.3,0.7,9.3,0.19,2.4,22.5
4.0,40.35,16.7,40.35,2.9896507999999997,0.31109499999999995,0.099524,0.11369100000000001,0.159939,0.039161699999999994,1589.0,7.7234201,12585.6287425,10.388,0.073,0.027000000000000003,0.02,0.20199999999999999,0.165,0.002,0.6920000000000001,0.436,0.002,0.004,0.0007,0.789,0.583,0.037000000000000005,4.0,51.7,0.5,7.7,0.08,2.8,18.3,4.9,57.6,0.4,6.9,0.06,2.7,21.2
7.0,40.3666667,20.5666667,40.3666667,2.6114827000000003,0.27941,0.097856,0.11899100000000001,0.159945,0.0393323,1563.0,10.8401321,12620.4213938,14.585999999999999,0.073,0.027999999999999997,0.02,0.2,0.17300000000000001,0.002,0.6920000000000001,0.44,0.003,0.003,0.0004,0.7929999999999999,0.5670000000000001,0.037000000000000005,3.7,57.8,0.4,14.8,0.07,2.6,22.6,3.7,58.8,0.5,13.5,0.1,2.4,24.9
7.0,40.55,20.3166667,40.55,2.9295775,0.342,0.13344,0.161174,0.176253,0.040099699999999995,1565.0,11.6789149,12651.6817063,15.786,0.073,0.027000000000000003,0.02,0.209,0.23600000000000002,0.002,0.653,0.418,0.002,0.003,0.0003,0.795,0.57,0.036000000000000004,4.0,61.4,0.4,11.2,0.08,2.6,23.4,3.8,59.3,0.4,7.5,0.1,2.3,26.3
5.0,44.3666667,19.1833333,44.3666667,1.9130435000000001,0.33269,0.1112,0.153548,0.18807000000000001,0.040071800000000005,1592.0,10.923334599999999,11866.5508254,15.942,0.218,0.026000000000000002,0.02,0.23,0.22399999999999998,0.002,0.6609999999999999,0.43200000000000005,0.002,0.003,0.001,0.792,0.565,0.037000000000000005,4.1,60.3,0.5,10.4,0.09,2.7,22.4,3.7,59.0,0.5,12.2,0.12,2.3,25.5
8.0,41.216666700000005,21.8333333,41.216666700000005,2.3980099999999998,0.34381999999999996,0.15567999999999999,0.21680500000000003,0.199803,0.0398455,1561.0,10.7090174,12490.0763359,14.713,0.223,0.026000000000000002,0.02,0.224,0.319,0.001,0.611,0.425,0.002,0.002,0.0001,0.799,0.5760000000000001,0.034,4.2,55.5,0.4,13.8,0.1,2.3,24.1,3.6,57.5,0.6,12.1,0.12,2.3,25.3
8.0,46.0166667,25.8166667,46.0166667,3.2630084999999998,0.33537,0.137888,0.160975,0.19317,0.0392101,1569.0,6.750814900000001,13126.404131700001,10.355,0.19899999999999998,0.0,0.02,0.235,0.235,0.002,0.653,0.423,0.003,0.003,0.0003,0.789,0.5660000000000001,0.037000000000000005,4.0,54.0,0.5,11.5,0.09,2.4,23.0,3.5,52.6,0.5,13.7,0.08,2.4,21.6
9.0,41.2333333,19.0,41.2333333,1.6656151000000001,0.35619,0.15345599999999998,0.181076,0.177261,0.039181400000000005,1575.0,8.690459800000001,12195.7894737,11.918,0.095,0.04,0.02,0.203,0.266,0.003,0.6459999999999999,0.447,0.003,0.003,0.0002,0.802,0.5710000000000001,0.036000000000000004,3.9,57.4,0.3,19.6,0.08,2.4,23.7,3.9,51.4,1.0,14.4,0.46,2.4,21.2
10.0,48.2,24.3166667,48.2,3.3188907999999997,0.31963,0.11675999999999999,0.148429,0.17049,0.0391526,1539.0,10.023236500000001,13346.401645,16.104,0.188,0.032,0.02,0.205,0.217,0.002,0.67,0.431,0.003,0.003,0.0001,0.7909999999999999,0.55,0.035,4.1,54.9,0.3,11.3,0.12,2.5,22.3,4.2,57.2,0.9,10.0,0.21,2.3,24.4
17.0,41.7,19.15,41.7,3.0,0.309255,0.11954000000000001,0.11293299999999999,0.180633,0.0399038,1556.0,9.373408099999999,13319.060052200002,13.003,0.127,0.032,0.02,0.23399999999999999,0.163,0.002,0.7,0.43,0.003,0.003,0.0002,0.799,0.575,0.037000000000000005,4.3,57.4,0.3,12.6,0.09,2.3,25.0,4.9,55.9,0.5,9.4,0.11,2.4,23.0
19.0,44.6666667,20.6166667,44.6666667,2.3993289,0.3135,0.136776,0.139631,0.18789,0.0399038,1542.0,8.9563433,13026.3540825,13.335,0.166,0.0,0.02,0.235,0.203,0.002,0.6759999999999999,0.426,0.003,0.003,0.0002,0.795,0.563,0.036000000000000004,4.9,57.3,0.3,12.0,0.09,2.4,24.1,4.5,57.0,0.3,11.4,0.06,2.5,22.5
29.0,42.7,19.6666667,42.7,2.3746631000000002,0.316325,0.133996,0.166006,0.15917699999999999,0.040192,1552.0,7.355044199999999,12783.050847499999,10.389000000000001,0.14800000000000002,0.027999999999999997,0.02,0.18100000000000002,0.244,0.002,0.654,0.444,0.002,0.003,0.0002,0.7879999999999999,0.565,0.034,4.2,51.7,0.4,13.4,0.06,2.3,22.7,4.1,48.3,0.8,11.8,0.17,2.2,21.7
23.0,41.55,16.6666667,41.55,2.3041894,0.32087,0.12676800000000002,0.165969,0.182007,0.0409432,1561.0,9.2180505,12870.0,12.767000000000001,0.17,0.027999999999999997,0.02,0.21600000000000003,0.243,0.002,0.6559999999999999,0.42700000000000005,0.002,0.003,0.0004,0.7979999999999999,0.5670000000000001,0.036000000000000004,4.1,52.2,0.3,15.9,0.1,2.1,24.9,4.2,56.0,0.4,9.7,0.13,2.2,26.2
26.0,41.3666667,18.8833333,41.3666667,3.4090648,0.29141999999999996,0.146784,0.135251,0.173103,0.0411452,1542.0,12.231536300000002,13459.4880847,16.764,0.126,0.0,0.02,0.214,0.19699999999999998,0.002,0.6829999999999999,0.439,0.003,0.003,0.0003,0.7959999999999999,0.573,0.035,4.7,58.6,0.4,9.0,0.06,2.5,23.3,4.5,60.2,0.7,5.8,0.14,2.5,24.4
28.0,40.2,15.383333300000002,40.2,2.3293623,0.303365,0.148452,0.11946,0.152883,0.0406255,1566.0,7.5791045,12644.853737799998,10.156,0.086,0.021,0.02,0.18899999999999997,0.174,0.002,0.6920000000000001,0.445,0.002,0.003,0.0002,0.79,0.573,0.036000000000000004,4.7,58.8,0.5,9.7,0.07,2.5,23.4,3.8,56.0,0.6,9.9,0.16,2.2,25.7
36.0,40.8666667,17.8333333,40.8666667,2.7793103,0.29407,0.15679200000000001,0.118486,0.165693,0.0409432,1549.0,7.5325449,12838.8785047,10.261,0.09699999999999999,0.027999999999999997,0.02,0.209,0.172,0.002,0.695,0.435,0.003,0.003,0.0002,0.794,0.5589999999999999,0.037000000000000005,4.5,57.7,0.3,11.7,0.1,2.4,24.6,4.7,47.7,0.7,7.3,0.15,2.4,19.9
10.0,43.033333299999995,15.5,43.033333299999995,1.3581907,0.339465,0.1529,0.166708,0.1848,0.0413759,1578.0,9.879172800000001,11655.483870999999,11.147,0.14800000000000002,0.0,0.02,0.22,0.244,0.002,0.65,0.419,0.002,0.003,0.0003,0.795,0.5760000000000001,0.037000000000000005,4.1,52.0,0.3,15.0,0.08,2.2,23.3,4.9,52.9,0.4,12.6,0.08,2.3,23.4
14.0,49.3833333,20.4833333,49.3833333,2.2783979,0.308705,0.13622,0.1169,0.156165,0.0405967,1561.0,9.304868199999998,12894.3856794,15.290999999999999,0.16,0.032,0.02,0.195,0.17,0.002,0.6920000000000001,0.436,0.002,0.003,0.0003,0.794,0.56,0.035,4.3,53.5,0.3,12.2,0.08,2.2,24.0,4.2,58.9,0.4,11.0,0.1,2.3,25.6
6.0,42.8833333,16.4,42.8833333,4.1951220000000005,0.38395,0.184592,0.246585,0.222831,0.0395861,1613.0,14.597979,13412.195122,20.866999999999997,0.318,0.0,0.02,0.248,0.363,0.001,0.57,0.384,0.002,0.003,0.0002,0.7859999999999999,0.563,0.037000000000000005,4.3,51.1,0.4,12.0,0.18,2.0,25.7,4.0,50.3,0.7,7.7,0.19,2.3,22.2
